# BUSCO version is: 5.3.1 
# The lineage dataset is: chlorophyta_odb10 (Creation date: 2020-08-05, number of genomes: 16, number of BUSCOs: 1519)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
550at3041	Duplicated	TRINITY_DN2603_c0_g1_i1:515-2323	881.1	487	https://www.orthodb.org/v10?query=550at3041	Acetolactate synthase
550at3041	Duplicated	TRINITY_DN2603_c0_g1_i2:515-2470	880.5	487	https://www.orthodb.org/v10?query=550at3041	Acetolactate synthase
561at3041	Complete	TRINITY_DN14711_c0_g2_i1:1-1227	686.8	351	https://www.orthodb.org/v10?query=561at3041	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
570at3041	Complete	TRINITY_DN803_c0_g1_i1:0-1736	869.1	490	https://www.orthodb.org/v10?query=570at3041	26S proteasome non-ATPase regulatory subunit 1 homolog
581at3041	Complete	TRINITY_DN5564_c0_g1_i1:101-1624	841.4	424	https://www.orthodb.org/v10?query=581at3041	Myo-inositol-1-phosphate synthase
587at3041	Missing
593at3041	Missing
594at3041	Missing
599at3041	Missing
617at3041	Missing
619at3041	Complete	TRINITY_DN355_c0_g1_i4:100-1845	742.1	486	https://www.orthodb.org/v10?query=619at3041	Protein phosphatase 2A regulatory subunit
629at3041	Duplicated	TRINITY_DN7913_c0_g1_i1:1-1632	507.5	416	https://www.orthodb.org/v10?query=629at3041	chloroplast envelope protein translocase family
629at3041	Duplicated	TRINITY_DN7913_c0_g1_i2:54-1361	433.3	345	https://www.orthodb.org/v10?query=629at3041	chloroplast envelope protein translocase family
633at3041	Missing
635at3041	Fragmented	TRINITY_DN18590_c0_g1_i1:117-404	126.9	85	https://www.orthodb.org/v10?query=635at3041	DNA-directed RNA polymerase
639at3041	Fragmented	TRINITY_DN26812_c0_g1_i1:151-369	76.8	58	https://www.orthodb.org/v10?query=639at3041	Formate-tetrahydrofolate ligase
643at3041	Missing
652at3041	Missing
676at3041	Missing
681at3041	Complete	TRINITY_DN28514_c0_g1_i1:572-1999	732.8	398	https://www.orthodb.org/v10?query=681at3041	Type II secretory pathway family
697at3041	Missing
714at3041	Fragmented	TRINITY_DN16347_c0_g1_i1:0-335	144.6	86	https://www.orthodb.org/v10?query=714at3041	predicted protein
721at3041	Missing
727at3041	Missing
731at3041	Complete	TRINITY_DN2018_c0_g1_i2:128-2188	924.9	543	https://www.orthodb.org/v10?query=731at3041	Glycyl-tRNA synthetase
733at3041	Complete	TRINITY_DN5078_c0_g1_i1:775-2289	747.2	398	https://www.orthodb.org/v10?query=733at3041	Phospho-2-dehydro-3-deoxyheptonate aldolase
743at3041	Complete	TRINITY_DN2816_c0_g1_i1:34-1737	780.1	471	https://www.orthodb.org/v10?query=743at3041	subunit of mRNA cleavage and polyadenylation specificity factor
761at3041	Complete	TRINITY_DN24688_c0_g1_i1:1-891	366.5	228	https://www.orthodb.org/v10?query=761at3041	arginyl-tRNA synthetase
763at3041	Complete	TRINITY_DN5955_c0_g1_i1:11-1909	842.8	539	https://www.orthodb.org/v10?query=763at3041	3-hydroxyacyl-CoA dehydrogenase
766at3041	Missing
767at3041	Complete	TRINITY_DN2867_c0_g1_i1:2-1930	726.3	518	https://www.orthodb.org/v10?query=767at3041	Importin 7
768at3041	Complete	TRINITY_DN2426_c0_g1_i2:0-1613	781.0	455	https://www.orthodb.org/v10?query=768at3041	Aspartyl-tRNA synthetase
769at3041	Duplicated	TRINITY_DN3134_c0_g1_i1:106-2082	847.6	512	https://www.orthodb.org/v10?query=769at3041	long-chain acyl-CoA synthetase 7
769at3041	Duplicated	TRINITY_DN3134_c0_g1_i4:106-1545	727.7	416	https://www.orthodb.org/v10?query=769at3041	long-chain acyl-CoA synthetase 7
776at3041	Missing
779at3041	Complete	TRINITY_DN538_c0_g1_i2:771-2543	907.5	477	https://www.orthodb.org/v10?query=779at3041	Dihydroxy-acid dehydratase
781at3041	Complete	TRINITY_DN899_c0_g1_i1:763-2655	876.8	481	https://www.orthodb.org/v10?query=781at3041	Nitrite/Sulfite reductase ferredoxin-like domain
782at3041	Missing
784at3041	Complete	TRINITY_DN4020_c0_g1_i1:7-1524	730.3	357	https://www.orthodb.org/v10?query=784at3041	Geranylgeranyl reductase
796at3041	Missing
799at3041	Missing
803at3041	Fragmented	TRINITY_DN665_c0_g1_i2:339-680	213.9	107	https://www.orthodb.org/v10?query=803at3041	Phenylalanyl-tRNA synthetase alphachain
810at3041	Missing
812at3041	Complete	TRINITY_DN492_c0_g1_i1:14-1672	810.3	433	https://www.orthodb.org/v10?query=812at3041	Ketol-acid reductoisomerase
815at3041	Missing
818at3041	Complete	TRINITY_DN12392_c0_g1_i1:6-1076	362.9	251	https://www.orthodb.org/v10?query=818at3041	Coatomer subunit delta
820at3041	Complete	TRINITY_DN8691_c0_g2_i1:0-986	463.6	265	https://www.orthodb.org/v10?query=820at3041	phenylalanyl-tRNA synthetase
830at3041	Duplicated	TRINITY_DN5261_c0_g1_i1:218-1453	678.4	349	https://www.orthodb.org/v10?query=830at3041	WD40-repeat-containing domain
830at3041	Duplicated	TRINITY_DN5261_c0_g1_i2:90-1307	678.5	349	https://www.orthodb.org/v10?query=830at3041	WD40-repeat-containing domain
832at3041	Complete	TRINITY_DN2320_c0_g1_i1:91-1599	794.5	398	https://www.orthodb.org/v10?query=832at3041	Vacuolar ATP synthase subunit B
863at3041	Fragmented	TRINITY_DN4916_c0_g1_i1:2-937	332.9	259	https://www.orthodb.org/v10?query=863at3041	chloroplast envelope anion channel-forming Tic110 family
872at3041	Complete	TRINITY_DN769_c0_g1_i1:166-1833	817.8	460	https://www.orthodb.org/v10?query=872at3041	GroEL-like apical domain superfamily
878at3041	Complete	TRINITY_DN4278_c0_g1_i4:219-1715	803.5	433	https://www.orthodb.org/v10?query=878at3041	GMP synthase 
879at3041	Complete	TRINITY_DN8075_c0_g1_i2:120-1937	783.3	438	https://www.orthodb.org/v10?query=879at3041	Methylglyoxal synthase-like domain
884at3041	Complete	TRINITY_DN3353_c0_g1_i1:20-733	230.1	188	https://www.orthodb.org/v10?query=884at3041	WD40-repeat-containing domain
885at3041	Missing
890at3041	Missing
891at3041	Duplicated	TRINITY_DN39_c0_g1_i1:485-1687	542.7	343	https://www.orthodb.org/v10?query=891at3041	predicted protein
891at3041	Duplicated	TRINITY_DN39_c0_g1_i2:242-1444	542.7	343	https://www.orthodb.org/v10?query=891at3041	predicted protein
891at3041	Duplicated	TRINITY_DN39_c0_g2_i1:88-1698	487.2	357	https://www.orthodb.org/v10?query=891at3041	predicted protein
894at3041	Complete	TRINITY_DN1421_c0_g1_i1:47-1483	760.8	420	https://www.orthodb.org/v10?query=894at3041	Iron-sulfur cluster assembly protein
897at3041	Complete	TRINITY_DN349_c0_g1_i1:403-2085	865.3	479	https://www.orthodb.org/v10?query=897at3041	CTP synthase
900at3041	Complete	TRINITY_DN24696_c0_g1_i1:119-1435	767.4	387	https://www.orthodb.org/v10?query=900at3041	2-isopropylmalate synthase
911at3041	Complete	TRINITY_DN3040_c0_g1_i3:2-1342	665.8	361	https://www.orthodb.org/v10?query=911at3041	Translation initiation factor 2 gamma subunit
918at3041	Complete	TRINITY_DN12355_c0_g1_i1:3-299	98.3	77	https://www.orthodb.org/v10?query=918at3041	tetratricopeptide repeat-containing protein
919at3041	Complete	TRINITY_DN670_c0_g2_i1:40-1488	791.2	409	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
926at3041	Missing
928at3041	Complete	TRINITY_DN2892_c0_g1_i1:5-1450	747.9	385	https://www.orthodb.org/v10?query=928at3041	Nucleolar GTP-binding protein 1
930at3041	Complete	TRINITY_DN18732_c0_g1_i1:2-469	231.7	132	https://www.orthodb.org/v10?query=930at3041	predicted protein
943at3041	Duplicated	TRINITY_DN223_c0_g2_i4:22-1686	240.7	440	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
943at3041	Duplicated	TRINITY_DN223_c0_g2_i6:8-1630	254.6	432	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
943at3041	Duplicated	TRINITY_DN223_c0_g2_i7:22-1689	244.7	420	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
948at3041	Missing
957at3041	Missing
963at3041	Complete	TRINITY_DN2218_c0_g1_i1:143-1561	495.6	371	https://www.orthodb.org/v10?query=963at3041	ATPase, V1 complex, subunit H, C-terminal
965at3041	Duplicated	TRINITY_DN212_c0_g1_i1:137-2506	827.8	618	https://www.orthodb.org/v10?query=965at3041	Heat shock protein 70
965at3041	Duplicated	TRINITY_DN212_c0_g1_i2:137-2488	827.9	618	https://www.orthodb.org/v10?query=965at3041	Heat shock protein 70
969at3041	Complete	TRINITY_DN491_c0_g1_i1:0-1157	494.5	331	https://www.orthodb.org/v10?query=969at3041	GroEL-like apical domain superfamily
988at3041	Fragmented	TRINITY_DN5606_c0_g2_i1:10-390	224.5	121	https://www.orthodb.org/v10?query=988at3041	Spliceosome component, nuclear pre-mRNA splicing factor
992at3041	Missing
1005at3041	Missing
1027at3041	Missing
1029at3041	Missing
1032at3041	Missing
1047at3041	Missing
1056at3041	Duplicated	TRINITY_DN812_c0_g2_i1:0-1451	661.0	364	https://www.orthodb.org/v10?query=1056at3041	6-phosphogluconate dehydrogenase, decarboxylating
1056at3041	Duplicated	TRINITY_DN812_c0_g2_i2:0-1361	661.4	364	https://www.orthodb.org/v10?query=1056at3041	6-phosphogluconate dehydrogenase, decarboxylating
1057at3041	Complete	TRINITY_DN2422_c0_g1_i1:127-1917	723.9	419	https://www.orthodb.org/v10?query=1057at3041	Amidophosphoribosyltransferase
1071at3041	Complete	TRINITY_DN3327_c0_g1_i2:48-1436	769.1	388	https://www.orthodb.org/v10?query=1071at3041	glutamate-1-semialdehyde 2,1-aminomutase
1072at3041	Duplicated	TRINITY_DN4619_c0_g1_i1:170-1453	592.7	375	https://www.orthodb.org/v10?query=1072at3041	Eukaryotic translation initiation factor 3 subunit E
1072at3041	Duplicated	TRINITY_DN4619_c0_g1_i2:170-1297	550.8	344	https://www.orthodb.org/v10?query=1072at3041	Eukaryotic translation initiation factor 3 subunit E
1080at3041	Missing
1084at3041	Duplicated	TRINITY_DN1420_c0_g1_i1:393-1550	565.6	281	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1084at3041	Duplicated	TRINITY_DN1420_c0_g1_i3:393-1301	514.0	256	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1084at3041	Duplicated	TRINITY_DN1420_c0_g1_i4:393-1550	565.6	281	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1089at3041	Missing
1090at3041	Complete	TRINITY_DN13468_c0_g1_i1:141-1154	510.0	296	https://www.orthodb.org/v10?query=1090at3041	COP9 signalosome complex subunit 2
1093at3041	Duplicated	TRINITY_DN815_c0_g1_i1:11-1429	556.5	345	https://www.orthodb.org/v10?query=1093at3041	Cleft lip and palate transmembrane protein 1
1093at3041	Duplicated	TRINITY_DN815_c0_g1_i2:11-1531	560.1	366	https://www.orthodb.org/v10?query=1093at3041	Cleft lip and palate transmembrane protein 1
1094at3041	Missing
1103at3041	Missing
1108at3041	Missing
1116at3041	Missing
1128at3041	Missing
1133at3041	Missing
1139at3041	Complete	TRINITY_DN1671_c0_g1_i1:97-1470	600.1	336	https://www.orthodb.org/v10?query=1139at3041	RNA helicase
1142at3041	Complete	TRINITY_DN1119_c0_g1_i5:60-1379	565.5	324	https://www.orthodb.org/v10?query=1142at3041	Pyridoxal phosphate-dependent transferase
1143at3041	Missing
1148at3041	Duplicated	TRINITY_DN113_c0_g1_i1:51-1301	677.8	323	https://www.orthodb.org/v10?query=1148at3041	Eukaryotic initiation factor 4A-like protein
1148at3041	Duplicated	TRINITY_DN113_c0_g1_i2:159-1439	738.7	344	https://www.orthodb.org/v10?query=1148at3041	Eukaryotic initiation factor 4A-like protein
1148at3041	Duplicated	TRINITY_DN113_c0_g1_i3:51-1370	738.5	344	https://www.orthodb.org/v10?query=1148at3041	Eukaryotic initiation factor 4A-like protein
1149at3041	Complete	TRINITY_DN2710_c0_g1_i1:2-1297	665.1	361	https://www.orthodb.org/v10?query=1149at3041	Prolyl-tRNA synthetase
1170at3041	Duplicated	TRINITY_DN42_c0_g1_i10:442-1689	247.7	353	https://www.orthodb.org/v10?query=1170at3041	Tubulin gamma chain
1170at3041	Duplicated	TRINITY_DN42_c0_g1_i13:808-2073	256.3	360	https://www.orthodb.org/v10?query=1170at3041	Tubulin gamma chain
1170at3041	Duplicated	TRINITY_DN42_c0_g1_i14:442-1707	256.3	360	https://www.orthodb.org/v10?query=1170at3041	Tubulin gamma chain
1170at3041	Duplicated	TRINITY_DN42_c0_g1_i3:442-1868	256.3	360	https://www.orthodb.org/v10?query=1170at3041	Tubulin gamma chain
1170at3041	Duplicated	TRINITY_DN42_c0_g1_i4:442-1707	256.7	360	https://www.orthodb.org/v10?query=1170at3041	Tubulin gamma chain
1170at3041	Duplicated	TRINITY_DN42_c0_g1_i5:808-2073	256.7	360	https://www.orthodb.org/v10?query=1170at3041	Tubulin gamma chain
1176at3041	Duplicated	TRINITY_DN794_c0_g1_i4:98-1813	705.4	376	https://www.orthodb.org/v10?query=1176at3041	Nuclear/nucleolar GTPase 2
1176at3041	Duplicated	TRINITY_DN794_c0_g1_i6:98-1953	705.4	376	https://www.orthodb.org/v10?query=1176at3041	Nuclear/nucleolar GTPase 2
1183at3041	Complete	TRINITY_DN10992_c0_g1_i2:5-1030	185.7	290	https://www.orthodb.org/v10?query=1183at3041	Acyl-coenzyme A oxidase
1187at3041	Missing
1194at3041	Complete	TRINITY_DN1206_c0_g1_i2:105-1565	823.5	403	https://www.orthodb.org/v10?query=1194at3041	Threonine synthase
1195at3041	Missing
1201at3041	Missing
1211at3041	Duplicated	TRINITY_DN1256_c0_g1_i1:152-1464	731.2	355	https://www.orthodb.org/v10?query=1211at3041	Cytoplasmic DExD/H-box RNA helicase
1211at3041	Duplicated	TRINITY_DN1256_c0_g1_i2:152-1375	731.2	355	https://www.orthodb.org/v10?query=1211at3041	Cytoplasmic DExD/H-box RNA helicase
1229at3041	Fragmented	TRINITY_DN15652_c0_g1_i1:5-460	222.6	138	https://www.orthodb.org/v10?query=1229at3041	WD40-repeat-containing domain
1233at3041	Complete	TRINITY_DN1336_c0_g1_i1:2-1003	338.1	228	https://www.orthodb.org/v10?query=1233at3041	Phosphoribosylaminoimidazole carboxylase, eukaryotic-type
1235at3041	Missing
1240at3041	Missing
1242at3041	Complete	TRINITY_DN25551_c0_g1_i1:124-1476	646.1	316	https://www.orthodb.org/v10?query=1242at3041	Threonine-tRNA ligase
1247at3041	Missing
1248at3041	Complete	TRINITY_DN3503_c0_g2_i1:1-1221	590.9	337	https://www.orthodb.org/v10?query=1248at3041	Uridine 5'-monophosphate synthase
1256at3041	Complete	TRINITY_DN2453_c0_g1_i2:20-1723	559.7	351	https://www.orthodb.org/v10?query=1256at3041	O-acetyltransferase-related protein
1257at3041	Duplicated	TRINITY_DN695_c0_g1_i2:109-1893	806.7	483	https://www.orthodb.org/v10?query=1257at3041	Eukaryotic translation initiation factor 3 subunit B
1257at3041	Duplicated	TRINITY_DN695_c0_g1_i5:109-2250	921.6	570	https://www.orthodb.org/v10?query=1257at3041	Eukaryotic translation initiation factor 3 subunit B
1265at3041	Missing
1267at3041	Complete	TRINITY_DN9708_c0_g1_i1:1-615	421.8	189	https://www.orthodb.org/v10?query=1267at3041	UDP-glucose
1271at3041	Missing
1278at3041	Missing
1280at3041	Missing
1282at3041	Missing
1301at3041	Missing
1303at3041	Complete	TRINITY_DN15082_c0_g1_i1:1-1359	579.5	347	https://www.orthodb.org/v10?query=1303at3041	4-alpha-glucanotransferase
1304at3041	Missing
1305at3041	Fragmented	TRINITY_DN23418_c0_g1_i1:3-221	110.5	72	https://www.orthodb.org/v10?query=1305at3041	component of oligomeric golgi complex 6
1316at3041	Missing
1320at3041	Missing
1327at3041	Complete	TRINITY_DN2600_c0_g1_i1:111-1808	667.1	423	https://www.orthodb.org/v10?query=1327at3041	protein of endonuclease / exonuclease / phosphatase family
1341at3041	Missing
1343at3041	Fragmented	TRINITY_DN26484_c0_g1_i1:5-358	225.4	113	https://www.orthodb.org/v10?query=1343at3041	Protein kinase
1348at3041	Missing
1350at3041	Complete	TRINITY_DN9110_c0_g1_i1:6-689	318.7	203	https://www.orthodb.org/v10?query=1350at3041	Methylthioribose-1-phosphate isomerase
1364at3041	Missing
1366at3041	Fragmented	TRINITY_DN7050_c0_g1_i1:4-402	106.0	94	https://www.orthodb.org/v10?query=1366at3041	Cell division cycle protein 45
1379at3041	Missing
1385at3041	Missing
1391at3041	Missing
1410at3041	Missing
1418at3041	Complete	TRINITY_DN12470_c0_g1_i1:2-1198	551.7	329	https://www.orthodb.org/v10?query=1418at3041	UDP-N-acetylglucosamine-pyrophosphorylase
1422at3041	Complete	TRINITY_DN254_c0_g1_i5:4-1026	384.1	239	https://www.orthodb.org/v10?query=1422at3041	Quinolinate synthetase A
1428at3041	Missing
1434at3041	Missing
1445at3041	Missing
1459at3041	Complete	TRINITY_DN1526_c0_g1_i2:380-1879	360.1	342	https://www.orthodb.org/v10?query=1459at3041	Lysine--tRNA ligase
1462at3041	Complete	TRINITY_DN914_c0_g1_i2:81-2003	591.7	522	https://www.orthodb.org/v10?query=1462at3041	DEAH-box nuclear pre-mRNA splicing factor
1475at3041	Fragmented	TRINITY_DN21476_c0_g1_i1:270-1004	339.4	211	https://www.orthodb.org/v10?query=1475at3041	WD40-repeat-containing domain
1476at3041	Complete	TRINITY_DN73_c0_g1_i7:13-1338	706.4	379	https://www.orthodb.org/v10?query=1476at3041	Nop domain
1477at3041	Missing
1479at3041	Fragmented	TRINITY_DN10508_c0_g1_i1:2-550	203.4	143	https://www.orthodb.org/v10?query=1479at3041	Kinesin-like protein
1490at3041	Complete	TRINITY_DN2428_c0_g1_i1:228-1121	465.9	272	https://www.orthodb.org/v10?query=1490at3041	WD40-repeat-containing domain
1503at3041	Fragmented	TRINITY_DN28876_c0_g1_i1:3-416	119.2	99	https://www.orthodb.org/v10?query=1503at3041	Dehydroquinate dehydratase
1504at3041	Missing
1511at3041	Missing
1512at3041	Fragmented	TRINITY_DN5574_c0_g1_i1:1442-1774	179.9	102	https://www.orthodb.org/v10?query=1512at3041	Ferrochelatase
1514at3041	Complete	TRINITY_DN28563_c0_g1_i1:64-1116	472.8	291	https://www.orthodb.org/v10?query=1514at3041	V-type proton ATPase subunit
1518at3041	Fragmented	TRINITY_DN1656_c0_g1_i1:1-795	455.4	228	https://www.orthodb.org/v10?query=1518at3041	ATPase, AAA-type, conserved site
1529at3041	Missing
1532at3041	Missing
1535at3041	Missing
