# BUSCO version is: 5.3.1 
# The lineage dataset is: chlorophyta_odb10 (Creation date: 2020-08-05, number of genomes: 16, number of BUSCOs: 1519)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
510at3041	Duplicated	TRINITY_DN2521_c0_g1_i4:1129-2689	801.2	409	https://www.orthodb.org/v10?query=510at3041	Importin subunit alpha
510at3041	Duplicated	TRINITY_DN2521_c0_g1_i5:66-1385	798.5	407	https://www.orthodb.org/v10?query=510at3041	Importin subunit alpha
522at3041	Complete	TRINITY_DN14380_c0_g1_i2:1-1719	738.8	487	https://www.orthodb.org/v10?query=522at3041	Eukaryotic translation initiation factor 3 subunit C
524at3041	Missing
534at3041	Fragmented	TRINITY_DN79665_c0_g1_i1:1-750	348.4	208	https://www.orthodb.org/v10?query=534at3041	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
550at3041	Duplicated	TRINITY_DN10111_c0_g1_i1:125-2080	880.5	487	https://www.orthodb.org/v10?query=550at3041	Acetolactate synthase
550at3041	Duplicated	TRINITY_DN10111_c0_g1_i8:207-2162	880.5	487	https://www.orthodb.org/v10?query=550at3041	Acetolactate synthase
550at3041	Duplicated	TRINITY_DN10111_c0_g1_i3:38-2171	880.4	487	https://www.orthodb.org/v10?query=550at3041	Acetolactate synthase
561at3041	Complete	TRINITY_DN40764_c0_g1_i1:207-1016	438.0	234	https://www.orthodb.org/v10?query=561at3041	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
570at3041	Missing
581at3041	Duplicated	TRINITY_DN372_c0_g1_i2:689-2212	841.4	424	https://www.orthodb.org/v10?query=581at3041	Myo-inositol-1-phosphate synthase
581at3041	Duplicated	TRINITY_DN372_c0_g1_i1:689-2127	826.5	416	https://www.orthodb.org/v10?query=581at3041	Myo-inositol-1-phosphate synthase
587at3041	Missing
593at3041	Missing
594at3041	Missing
599at3041	Missing
617at3041	Complete	TRINITY_DN5184_c0_g1_i1:460-2295	392.8	501	https://www.orthodb.org/v10?query=617at3041	Glucosamine--fructose-6-phosphateaminotransferase (Isomerizing)
619at3041	Complete	TRINITY_DN6582_c0_g1_i1:96-1220	500.9	318	https://www.orthodb.org/v10?query=619at3041	Protein phosphatase 2A regulatory subunit
629at3041	Complete	TRINITY_DN8423_c0_g1_i2:2-1963	517.0	455	https://www.orthodb.org/v10?query=629at3041	chloroplast envelope protein translocase family
633at3041	Fragmented	TRINITY_DN93775_c0_g1_i1:4-513	327.5	161	https://www.orthodb.org/v10?query=633at3041	AP-1 complex subunit gamma
635at3041	Missing
639at3041	Missing
643at3041	Missing
652at3041	Missing
676at3041	Missing
681at3041	Complete	TRINITY_DN3447_c0_g1_i1:162-1589	732.8	398	https://www.orthodb.org/v10?query=681at3041	Type II secretory pathway family
697at3041	Missing
714at3041	Missing
721at3041	Complete	TRINITY_DN17861_c0_g1_i1:1-1227	768.7	357	https://www.orthodb.org/v10?query=721at3041	NADH dehydrogenase 
727at3041	Missing
731at3041	Complete	TRINITY_DN3319_c0_g1_i7:123-2117	925.2	544	https://www.orthodb.org/v10?query=731at3041	Glycyl-tRNA synthetase
733at3041	Complete	TRINITY_DN93727_c0_g1_i1:777-2291	747.2	398	https://www.orthodb.org/v10?query=733at3041	Phospho-2-dehydro-3-deoxyheptonate aldolase
743at3041	Fragmented	TRINITY_DN64331_c0_g1_i1:1077-1388	146.6	75	https://www.orthodb.org/v10?query=743at3041	subunit of mRNA cleavage and polyadenylation specificity factor
761at3041	Complete	TRINITY_DN114424_c0_g1_i1:2-955	398.6	256	https://www.orthodb.org/v10?query=761at3041	arginyl-tRNA synthetase
763at3041	Duplicated	TRINITY_DN5578_c0_g1_i1:2-1066	543.2	325	https://www.orthodb.org/v10?query=763at3041	3-hydroxyacyl-CoA dehydrogenase
763at3041	Duplicated	TRINITY_DN5578_c0_g1_i2:2-1036	513.7	310	https://www.orthodb.org/v10?query=763at3041	3-hydroxyacyl-CoA dehydrogenase
766at3041	Missing
767at3041	Missing
768at3041	Complete	TRINITY_DN38163_c0_g1_i1:31-1644	781.0	455	https://www.orthodb.org/v10?query=768at3041	Aspartyl-tRNA synthetase
769at3041	Complete	TRINITY_DN5350_c0_g1_i1:75-1868	851.6	512	https://www.orthodb.org/v10?query=769at3041	long-chain acyl-CoA synthetase 7
776at3041	Missing
779at3041	Complete	TRINITY_DN1697_c0_g1_i2:66-1838	907.5	477	https://www.orthodb.org/v10?query=779at3041	Dihydroxy-acid dehydratase
781at3041	Duplicated	TRINITY_DN301_c0_g1_i1:202-2094	876.8	481	https://www.orthodb.org/v10?query=781at3041	Nitrite/Sulfite reductase ferredoxin-like domain
781at3041	Duplicated	TRINITY_DN301_c0_g1_i2:202-2043	825.7	481	https://www.orthodb.org/v10?query=781at3041	Nitrite/Sulfite reductase ferredoxin-like domain
782at3041	Fragmented	TRINITY_DN4085_c0_g1_i1:50-532	157.3	112	https://www.orthodb.org/v10?query=782at3041	Putative inactive serine/threonine-protein kinase scy1
784at3041	Complete	TRINITY_DN16015_c0_g1_i2:107-1624	730.3	357	https://www.orthodb.org/v10?query=784at3041	Geranylgeranyl reductase
796at3041	Missing
799at3041	Missing
803at3041	Missing
810at3041	Missing
812at3041	Complete	TRINITY_DN2562_c0_g1_i2:16-1674	810.3	433	https://www.orthodb.org/v10?query=812at3041	Ketol-acid reductoisomerase
815at3041	Missing
818at3041	Duplicated	TRINITY_DN6879_c0_g1_i2:5-1012	434.6	263	https://www.orthodb.org/v10?query=818at3041	Coatomer subunit delta
818at3041	Duplicated	TRINITY_DN6879_c0_g1_i1:5-967	407.0	252	https://www.orthodb.org/v10?query=818at3041	Coatomer subunit delta
820at3041	Complete	TRINITY_DN7732_c0_g1_i2:2-1639	722.8	449	https://www.orthodb.org/v10?query=820at3041	phenylalanyl-tRNA synthetase
830at3041	Missing
832at3041	Complete	TRINITY_DN713_c0_g1_i1:81-1589	794.5	398	https://www.orthodb.org/v10?query=832at3041	Vacuolar ATP synthase subunit B
863at3041	Fragmented	TRINITY_DN13288_c0_g2_i1:119-1468	411.0	370	https://www.orthodb.org/v10?query=863at3041	chloroplast envelope anion channel-forming Tic110 family
872at3041	Fragmented	TRINITY_DN41066_c0_g1_i1:211-576	258.6	121	https://www.orthodb.org/v10?query=872at3041	GroEL-like apical domain superfamily
878at3041	Complete	TRINITY_DN1233_c0_g1_i2:228-1724	803.5	433	https://www.orthodb.org/v10?query=878at3041	GMP synthase 
879at3041	Complete	TRINITY_DN3930_c0_g1_i1:20-1579	371.2	437	https://www.orthodb.org/v10?query=879at3041	Methylglyoxal synthase-like domain
884at3041	Missing
885at3041	Duplicated	TRINITY_DN1050_c0_g1_i1:3-2417	560.1	517	https://www.orthodb.org/v10?query=885at3041	DNA topoisomerase 2
885at3041	Duplicated	TRINITY_DN1050_c0_g2_i1:41-2449	559.9	524	https://www.orthodb.org/v10?query=885at3041	DNA topoisomerase 2
885at3041	Duplicated	TRINITY_DN1050_c0_g2_i3:41-2449	559.9	524	https://www.orthodb.org/v10?query=885at3041	DNA topoisomerase 2
885at3041	Duplicated	TRINITY_DN1050_c0_g1_i2:3-2417	559.1	517	https://www.orthodb.org/v10?query=885at3041	DNA topoisomerase 2
890at3041	Missing
891at3041	Complete	TRINITY_DN6826_c0_g3_i2:3-1520	682.1	359	https://www.orthodb.org/v10?query=891at3041	predicted protein
894at3041	Duplicated	TRINITY_DN5690_c0_g1_i1:111-1389	612.1	341	https://www.orthodb.org/v10?query=894at3041	Iron-sulfur cluster assembly protein
894at3041	Duplicated	TRINITY_DN5690_c0_g1_i5:152-1174	535.1	287	https://www.orthodb.org/v10?query=894at3041	Iron-sulfur cluster assembly protein
897at3041	Duplicated	TRINITY_DN585_c0_g1_i4:2652-4271	469.7	479	https://www.orthodb.org/v10?query=897at3041	CTP synthase
897at3041	Duplicated	TRINITY_DN585_c0_g1_i5:2652-4271	469.7	479	https://www.orthodb.org/v10?query=897at3041	CTP synthase
897at3041	Duplicated	TRINITY_DN585_c0_g1_i6:2652-4271	469.7	479	https://www.orthodb.org/v10?query=897at3041	CTP synthase
897at3041	Duplicated	TRINITY_DN4378_c0_g1_i2:52-1308	422.1	369	https://www.orthodb.org/v10?query=897at3041	CTP synthase
900at3041	Complete	TRINITY_DN51999_c0_g1_i1:120-1844	866.7	479	https://www.orthodb.org/v10?query=900at3041	2-isopropylmalate synthase
911at3041	Complete	TRINITY_DN4249_c0_g1_i3:0-1358	679.2	362	https://www.orthodb.org/v10?query=911at3041	Translation initiation factor 2 gamma subunit
918at3041	Missing
919at3041	Duplicated	TRINITY_DN1435_c0_g1_i3:38-1486	791.2	409	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
919at3041	Duplicated	TRINITY_DN1435_c0_g1_i6:437-1852	791.1	408	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
919at3041	Duplicated	TRINITY_DN1435_c0_g1_i5:56-1839	771.4	409	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
926at3041	Fragmented	TRINITY_DN6175_c0_g1_i1:125-731	51.5	99	https://www.orthodb.org/v10?query=926at3041	Zinc finger, CTCHY-type
928at3041	Complete	TRINITY_DN68141_c0_g1_i1:164-967	623.6	263	https://www.orthodb.org/v10?query=928at3041	Nucleolar GTP-binding protein 1
930at3041	Missing
943at3041	Duplicated	TRINITY_DN21247_c0_g1_i2:206-1852	249.3	316	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
943at3041	Duplicated	TRINITY_DN883_c1_g1_i10:344-1987	246.0	404	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
943at3041	Duplicated	TRINITY_DN10188_c0_g1_i2:416-2008	242.5	391	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
943at3041	Duplicated	TRINITY_DN883_c1_g1_i3:23-1687	240.7	440	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
943at3041	Duplicated	TRINITY_DN883_c1_g1_i14:85-1383	237.1	335	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
943at3041	Duplicated	TRINITY_DN1103_c0_g1_i4:252-1814	235.9	398	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
943at3041	Duplicated	TRINITY_DN1103_c0_g1_i5:9-1454	220.3	379	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
943at3041	Duplicated	TRINITY_DN1103_c0_g1_i7:166-1380	216.5	354	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
948at3041	Missing
957at3041	Missing
963at3041	Complete	TRINITY_DN49494_c0_g1_i1:163-927	328.0	223	https://www.orthodb.org/v10?query=963at3041	ATPase, V1 complex, subunit H, C-terminal
965at3041	Duplicated	TRINITY_DN2925_c0_g1_i1:145-2514	827.8	618	https://www.orthodb.org/v10?query=965at3041	Heat shock protein 70
965at3041	Duplicated	TRINITY_DN2925_c0_g1_i6:145-2682	809.2	620	https://www.orthodb.org/v10?query=965at3041	Heat shock protein 70
969at3041	Complete	TRINITY_DN12887_c0_g1_i1:2-922	387.5	255	https://www.orthodb.org/v10?query=969at3041	GroEL-like apical domain superfamily
988at3041	Missing
992at3041	Complete	TRINITY_DN3671_c2_g1_i3:333-1241	554.8	293	https://www.orthodb.org/v10?query=992at3041	ATPase, AAA-type, conserved site
1005at3041	Fragmented	TRINITY_DN7946_c0_g1_i1:3-395	183.2	118	https://www.orthodb.org/v10?query=1005at3041	Cysteinyl-tRNA synthetase
1027at3041	Missing
1029at3041	Duplicated	TRINITY_DN4917_c0_g1_i1:227-1405	583.8	352	https://www.orthodb.org/v10?query=1029at3041	Argininosuccinate synthase
1029at3041	Duplicated	TRINITY_DN4917_c0_g1_i4:2-1132	536.5	335	https://www.orthodb.org/v10?query=1029at3041	Argininosuccinate synthase
1032at3041	Fragmented	TRINITY_DN41458_c0_g1_i1:0-386	315.5	123	https://www.orthodb.org/v10?query=1032at3041	Pre-mRNA-splicing factor CDC5/CEF1
1047at3041	Missing
1056at3041	Duplicated	TRINITY_DN684_c0_g1_i1:898-2448	763.8	424	https://www.orthodb.org/v10?query=1056at3041	6-phosphogluconate dehydrogenase, decarboxylating
1056at3041	Duplicated	TRINITY_DN684_c0_g1_i2:898-2538	763.2	424	https://www.orthodb.org/v10?query=1056at3041	6-phosphogluconate dehydrogenase, decarboxylating
1057at3041	Duplicated	TRINITY_DN1793_c0_g2_i5:94-1527	481.7	402	https://www.orthodb.org/v10?query=1057at3041	Amidophosphoribosyltransferase
1057at3041	Duplicated	TRINITY_DN635_c0_g1_i1:112-1557	466.3	405	https://www.orthodb.org/v10?query=1057at3041	Amidophosphoribosyltransferase
1057at3041	Duplicated	TRINITY_DN635_c0_g1_i4:112-1557	466.3	405	https://www.orthodb.org/v10?query=1057at3041	Amidophosphoribosyltransferase
1057at3041	Duplicated	TRINITY_DN635_c0_g1_i3:112-1422	422.3	367	https://www.orthodb.org/v10?query=1057at3041	Amidophosphoribosyltransferase
1071at3041	Complete	TRINITY_DN2495_c0_g1_i1:36-1424	769.1	388	https://www.orthodb.org/v10?query=1071at3041	glutamate-1-semialdehyde 2,1-aminomutase
1072at3041	Complete	TRINITY_DN48904_c0_g1_i1:169-1452	592.7	375	https://www.orthodb.org/v10?query=1072at3041	Eukaryotic translation initiation factor 3 subunit E
1080at3041	Missing
1084at3041	Duplicated	TRINITY_DN532_c0_g1_i11:860-2017	565.6	281	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1084at3041	Duplicated	TRINITY_DN532_c0_g1_i16:860-2017	565.6	281	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1084at3041	Duplicated	TRINITY_DN532_c0_g1_i1:860-2017	565.6	281	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1084at3041	Duplicated	TRINITY_DN532_c0_g1_i20:860-2017	565.6	281	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1084at3041	Duplicated	TRINITY_DN532_c0_g1_i2:88-1149	552.5	266	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1084at3041	Duplicated	TRINITY_DN532_c0_g1_i17:860-1810	516.1	258	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1089at3041	Missing
1090at3041	Missing
1093at3041	Complete	TRINITY_DN108843_c0_g1_i1:17-796	499.0	245	https://www.orthodb.org/v10?query=1093at3041	Cleft lip and palate transmembrane protein 1
1094at3041	Missing
1103at3041	Fragmented	TRINITY_DN7491_c0_g4_i1:1-840	574.7	269	https://www.orthodb.org/v10?query=1103at3041	ATPase, AAA-type, conserved site
1108at3041	Complete	TRINITY_DN6151_c0_g2_i1:413-1612	676.6	329	https://www.orthodb.org/v10?query=1108at3041	Eukaryotic initiation factor
1116at3041	Missing
1128at3041	Complete	TRINITY_DN66048_c0_g1_i1:1-1128	329.3	258	https://www.orthodb.org/v10?query=1128at3041	Peptidyl-prolyl cis-trans isomerase, cyclophilin-type
1133at3041	Missing
1139at3041	Missing
1142at3041	Complete	TRINITY_DN1887_c0_g1_i3:30-1349	565.5	324	https://www.orthodb.org/v10?query=1142at3041	Pyridoxal phosphate-dependent transferase
1143at3041	Missing
1148at3041	Complete	TRINITY_DN6151_c0_g3_i2:495-1814	738.5	344	https://www.orthodb.org/v10?query=1148at3041	Eukaryotic initiation factor 4A-like protein
1149at3041	Complete	TRINITY_DN28724_c0_g1_i2:153-1865	752.3	417	https://www.orthodb.org/v10?query=1149at3041	Prolyl-tRNA synthetase
1170at3041	Duplicated	TRINITY_DN1046_c0_g1_i10:449-1714	257.1	360	https://www.orthodb.org/v10?query=1170at3041	Tubulin gamma chain
1170at3041	Duplicated	TRINITY_DN1046_c0_g1_i4:674-1939	257.1	360	https://www.orthodb.org/v10?query=1170at3041	Tubulin gamma chain
1170at3041	Duplicated	TRINITY_DN1046_c0_g1_i3:449-1714	256.8	360	https://www.orthodb.org/v10?query=1170at3041	Tubulin gamma chain
1170at3041	Duplicated	TRINITY_DN1046_c0_g1_i9:674-2292	251.5	360	https://www.orthodb.org/v10?query=1170at3041	Tubulin gamma chain
1170at3041	Duplicated	TRINITY_DN1046_c0_g1_i8:674-1921	248.1	353	https://www.orthodb.org/v10?query=1170at3041	Tubulin gamma chain
1176at3041	Complete	TRINITY_DN368_c1_g1_i5:99-1307	533.3	263	https://www.orthodb.org/v10?query=1176at3041	Nuclear/nucleolar GTPase 2
1183at3041	Missing
1187at3041	Missing
1194at3041	Missing
1195at3041	Missing
1201at3041	Missing
1211at3041	Duplicated	TRINITY_DN339_c0_g1_i1:1857-3080	731.2	355	https://www.orthodb.org/v10?query=1211at3041	Cytoplasmic DExD/H-box RNA helicase
1211at3041	Duplicated	TRINITY_DN339_c0_g1_i4:1857-3215	731.2	355	https://www.orthodb.org/v10?query=1211at3041	Cytoplasmic DExD/H-box RNA helicase
1229at3041	Fragmented	TRINITY_DN1526_c0_g1_i1:28-423	207.5	129	https://www.orthodb.org/v10?query=1229at3041	WD40-repeat-containing domain
1233at3041	Duplicated	TRINITY_DN730_c0_g1_i1:540-1625	150.7	269	https://www.orthodb.org/v10?query=1233at3041	Phosphoribosylaminoimidazole carboxylase, eukaryotic-type
1233at3041	Duplicated	TRINITY_DN730_c0_g1_i2:540-1553	145.8	260	https://www.orthodb.org/v10?query=1233at3041	Phosphoribosylaminoimidazole carboxylase, eukaryotic-type
1235at3041	Missing
1240at3041	Missing
1242at3041	Complete	TRINITY_DN93875_c0_g1_i1:2-1375	646.1	316	https://www.orthodb.org/v10?query=1242at3041	Threonine-tRNA ligase
1247at3041	Complete	TRINITY_DN2708_c0_g1_i1:103-672	220.5	171	https://www.orthodb.org/v10?query=1247at3041	Acyl-CoA dehydrogenase/oxidase, N-terminal
1248at3041	Fragmented	TRINITY_DN13930_c0_g1_i1:2-1120	475.3	276	https://www.orthodb.org/v10?query=1248at3041	Uridine 5'-monophosphate synthase
1256at3041	Complete	TRINITY_DN96315_c0_g1_i1:2-1147	524.4	306	https://www.orthodb.org/v10?query=1256at3041	O-acetyltransferase-related protein
1257at3041	Complete	TRINITY_DN1316_c0_g1_i2:2-2122	921.6	570	https://www.orthodb.org/v10?query=1257at3041	Eukaryotic translation initiation factor 3 subunit B
1265at3041	Duplicated	TRINITY_DN590_c0_g1_i2:3-1802	577.9	493	https://www.orthodb.org/v10?query=1265at3041	DNA topoisomerase, type IIA, subunit A/C-terminal
1265at3041	Duplicated	TRINITY_DN1331_c0_g1_i1:20-1555	543.4	435	https://www.orthodb.org/v10?query=1265at3041	DNA topoisomerase, type IIA, subunit A/C-terminal
1265at3041	Duplicated	TRINITY_DN1331_c0_g1_i2:20-1555	543.4	435	https://www.orthodb.org/v10?query=1265at3041	DNA topoisomerase, type IIA, subunit A/C-terminal
1267at3041	Complete	TRINITY_DN95612_c0_g1_i1:144-746	453.3	200	https://www.orthodb.org/v10?query=1267at3041	UDP-glucose
1271at3041	Missing
1278at3041	Missing
1280at3041	Complete	TRINITY_DN15934_c0_g1_i1:92-748	329.0	185	https://www.orthodb.org/v10?query=1280at3041	cwc22 pre-mRNA splicing factor
1282at3041	Fragmented	TRINITY_DN33066_c0_g2_i1:1-693	460.8	211	https://www.orthodb.org/v10?query=1282at3041	Mitogen-activated protein kinase
1301at3041	Missing
1303at3041	Complete	TRINITY_DN8192_c0_g2_i1:1-969	451.0	267	https://www.orthodb.org/v10?query=1303at3041	4-alpha-glucanotransferase
1304at3041	Duplicated	TRINITY_DN3668_c0_g1_i1:10-1806	464.1	464	https://www.orthodb.org/v10?query=1304at3041	Aspartyl-tRNA synthetase
