# BUSCO version is: 5.3.1 
# The lineage dataset is: chlorophyta_odb10 (Creation date: 2020-08-05, number of genomes: 16, number of BUSCOs: 1519)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
207at3041	Complete	TRINITY_DN2836_c0_g1_i1:142-2835	1182.3	682	https://www.orthodb.org/v10?query=207at3041	Coatomer subunit gamma
211at3041	Complete	TRINITY_DN23289_c0_g1_i2:2-1621	787.1	449	https://www.orthodb.org/v10?query=211at3041	DNA polymerase
222at3041	Fragmented	TRINITY_DN22612_c0_g1_i1:94-771	430.7	202	https://www.orthodb.org/v10?query=222at3041	WD40-repeat-containing domain
226at3041	Fragmented	TRINITY_DN13595_c0_g1_i1:0-578	399.9	182	https://www.orthodb.org/v10?query=226at3041	Glycine-tRNA ligase, alpha subunit
228at3041	Complete	TRINITY_DN3748_c0_g1_i1:274-1314	541.0	332	https://www.orthodb.org/v10?query=228at3041	Translational activator GCN1
230at3041	Complete	TRINITY_DN989_c0_g1_i7:4-2841	1306.9	780	https://www.orthodb.org/v10?query=230at3041	Leucyl-tRNA synthetase
231at3041	Duplicated	TRINITY_DN631_c0_g1_i1:99-2216	1200.8	604	https://www.orthodb.org/v10?query=231at3041	1-deoxy-D-xylulose 5-phosphate synthase
231at3041	Duplicated	TRINITY_DN631_c0_g1_i2:214-2619	1198.1	604	https://www.orthodb.org/v10?query=231at3041	1-deoxy-D-xylulose 5-phosphate synthase
235at3041	Missing
239at3041	Fragmented	TRINITY_DN1681_c0_g1_i2:1-1362	522.4	310	https://www.orthodb.org/v10?query=239at3041	WD40-repeat-containing domain
246at3041	Missing
251at3041	Complete	TRINITY_DN15814_c0_g1_i1:1-1959	668.3	509	https://www.orthodb.org/v10?query=251at3041	Importin subunit beta-1
256at3041	Missing
263at3041	Complete	TRINITY_DN128_c0_g1_i8:624-3551	1322.8	765	https://www.orthodb.org/v10?query=263at3041	Coatomer subunit beta
290at3041	Fragmented	TRINITY_DN28378_c0_g1_i2:600-1346	417.2	207	https://www.orthodb.org/v10?query=290at3041	RNA cytidine acetyltransferase
294at3041	Duplicated	TRINITY_DN342_c0_g1_i2:661-2686	951.2	526	https://www.orthodb.org/v10?query=294at3041	Transmembrane 9 superfamily member
294at3041	Duplicated	TRINITY_DN342_c0_g1_i4:661-2583	951.2	526	https://www.orthodb.org/v10?query=294at3041	Transmembrane 9 superfamily member
295at3041	Duplicated	TRINITY_DN234_c0_g1_i12:1621-3098	862.2	526	https://www.orthodb.org/v10?query=295at3041	Glutamyl-tRNA synthetase
295at3041	Duplicated	TRINITY_DN234_c0_g1_i3:0-1994	861.4	526	https://www.orthodb.org/v10?query=295at3041	Glutamyl-tRNA synthetase
295at3041	Duplicated	TRINITY_DN234_c0_g1_i4:1229-3451	862.2	526	https://www.orthodb.org/v10?query=295at3041	Glutamyl-tRNA synthetase
295at3041	Duplicated	TRINITY_DN234_c0_g1_i6:180-2952	875.1	549	https://www.orthodb.org/v10?query=295at3041	Glutamyl-tRNA synthetase
295at3041	Duplicated	TRINITY_DN234_c0_g1_i9:180-2752	875.1	549	https://www.orthodb.org/v10?query=295at3041	Glutamyl-tRNA synthetase
307at3041	Complete	TRINITY_DN1054_c0_g1_i1:2-1897	694.3	473	https://www.orthodb.org/v10?query=307at3041	26S proteasome non-ATPase regulatory subunit 2 homolog
322at3041	Missing
324at3041	Missing
336at3041	Duplicated	TRINITY_DN6380_c0_g1_i1:45-2360	1169.2	612	https://www.orthodb.org/v10?query=336at3041	Elongation factor G, chloroplastic
336at3041	Duplicated	TRINITY_DN6380_c0_g1_i7:251-2275	1134.3	590	https://www.orthodb.org/v10?query=336at3041	Elongation factor G, chloroplastic
345at3041	Missing
346at3041	Missing
363at3041	Missing
366at3041	Complete	TRINITY_DN21501_c0_g1_i1:1-1572	517.4	358	https://www.orthodb.org/v10?query=366at3041	predicted protein
381at3041	Complete	TRINITY_DN23499_c0_g1_i1:2-1531	560.5	396	https://www.orthodb.org/v10?query=381at3041	NADH
388at3041	Fragmented	TRINITY_DN1805_c0_g1_i1:1-624	388.4	200	https://www.orthodb.org/v10?query=388at3041	dynamin-related GTPase
391at3041	Duplicated	TRINITY_DN9363_c0_g1_i1:108-833	367.1	213	https://www.orthodb.org/v10?query=391at3041	transcription-coupled DNA repair protein
391at3041	Duplicated	TRINITY_DN9363_c0_g1_i2:108-812	356.7	207	https://www.orthodb.org/v10?query=391at3041	transcription-coupled DNA repair protein
406at3041	Complete	TRINITY_DN3517_c0_g1_i2:655-2484	957.2	529	https://www.orthodb.org/v10?query=406at3041	Transketolase
412at3041	Fragmented	TRINITY_DN119_c0_g2_i1:228-983	562.9	239	https://www.orthodb.org/v10?query=412at3041	Succinate dehydrogenase 
415at3041	Complete	TRINITY_DN33528_c0_g1_i1:589-1527	388.0	247	https://www.orthodb.org/v10?query=415at3041	flagellar outer dynein arm intermediate chain 2
416at3041	Complete	TRINITY_DN5743_c0_g2_i1:0-1292	710.0	366	https://www.orthodb.org/v10?query=416at3041	AMP deaminase
417at3041	Fragmented	TRINITY_DN38476_c0_g1_i1:172-570	168.4	121	https://www.orthodb.org/v10?query=417at3041	transportin
424at3041	Missing
425at3041	Duplicated	TRINITY_DN127_c0_g1_i11:358-2337	90.3	429	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
425at3041	Duplicated	TRINITY_DN127_c0_g1_i23:358-2250	99.2	456	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
425at3041	Duplicated	TRINITY_DN127_c0_g1_i24:441-2333	99.2	456	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
425at3041	Duplicated	TRINITY_DN127_c0_g1_i36:441-2333	99.2	456	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
425at3041	Duplicated	TRINITY_DN127_c0_g1_i40:358-2250	99.2	456	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
425at3041	Duplicated	TRINITY_DN127_c0_g1_i6:358-2337	90.3	429	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
425at3041	Duplicated	TRINITY_DN695_c0_g1_i11:1198-2886	97.7	486	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
425at3041	Duplicated	TRINITY_DN695_c0_g1_i13:865-2553	97.7	486	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
425at3041	Duplicated	TRINITY_DN695_c0_g1_i19:1318-3006	97.7	486	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
425at3041	Duplicated	TRINITY_DN695_c0_g1_i3:1081-2769	97.7	486	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
427at3041	Fragmented	TRINITY_DN29838_c0_g1_i1:0-569	367.9	171	https://www.orthodb.org/v10?query=427at3041	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase, atypical
433at3041	Complete	TRINITY_DN5160_c0_g1_i1:2-1300	536.2	372	https://www.orthodb.org/v10?query=433at3041	DNA ligase
439at3041	Fragmented	TRINITY_DN14292_c0_g1_i1:67-786	395.3	223	https://www.orthodb.org/v10?query=439at3041	SMCs flexible hinge
440at3041	Complete	TRINITY_DN605_c0_g1_i6:0-1979	815.1	576	https://www.orthodb.org/v10?query=440at3041	Importin beta
443at3041	Missing
477at3041	Fragmented	TRINITY_DN27201_c0_g1_i1:30-251	127.4	60	https://www.orthodb.org/v10?query=477at3041	predicted protein
495at3041	Fragmented	TRINITY_DN8438_c0_g1_i1:1-243	101.2	61	https://www.orthodb.org/v10?query=495at3041	Pre-mRNA-processing factor 6
505at3041	Complete	TRINITY_DN11966_c0_g1_i1:593-2434	1053.0	529	https://www.orthodb.org/v10?query=505at3041	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
510at3041	Duplicated	TRINITY_DN1150_c0_g1_i10:91-1611	841.6	447	https://www.orthodb.org/v10?query=510at3041	Importin subunit alpha
510at3041	Duplicated	TRINITY_DN1150_c0_g1_i3:91-1695	844.0	448	https://www.orthodb.org/v10?query=510at3041	Importin subunit alpha
510at3041	Duplicated	TRINITY_DN1150_c0_g1_i8:91-1964	844.0	448	https://www.orthodb.org/v10?query=510at3041	Importin subunit alpha
522at3041	Duplicated	TRINITY_DN1098_c0_g2_i3:69-2558	939.6	719	https://www.orthodb.org/v10?query=522at3041	Eukaryotic translation initiation factor 3 subunit C
522at3041	Duplicated	TRINITY_DN1098_c0_g2_i4:463-2673	868.4	628	https://www.orthodb.org/v10?query=522at3041	Eukaryotic translation initiation factor 3 subunit C
522at3041	Duplicated	TRINITY_DN1098_c0_g2_i5:120-2435	906.8	656	https://www.orthodb.org/v10?query=522at3041	Eukaryotic translation initiation factor 3 subunit C
522at3041	Duplicated	TRINITY_DN1098_c0_g2_i6:146-2632	938.2	718	https://www.orthodb.org/v10?query=522at3041	Eukaryotic translation initiation factor 3 subunit C
524at3041	Missing
534at3041	Missing
550at3041	Duplicated	TRINITY_DN1159_c0_g2_i1:514-1956	643.7	382	https://www.orthodb.org/v10?query=550at3041	Acetolactate synthase
550at3041	Duplicated	TRINITY_DN1159_c0_g2_i2:514-1956	643.7	382	https://www.orthodb.org/v10?query=550at3041	Acetolactate synthase
561at3041	Complete	TRINITY_DN39502_c0_g1_i1:240-1469	686.9	351	https://www.orthodb.org/v10?query=561at3041	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
570at3041	Missing
581at3041	Duplicated	TRINITY_DN2662_c0_g1_i1:109-1739	841.4	424	https://www.orthodb.org/v10?query=581at3041	Myo-inositol-1-phosphate synthase
581at3041	Duplicated	TRINITY_DN2662_c0_g1_i3:109-1632	841.4	424	https://www.orthodb.org/v10?query=581at3041	Myo-inositol-1-phosphate synthase
581at3041	Duplicated	TRINITY_DN2662_c0_g1_i4:50-1330	778.6	394	https://www.orthodb.org/v10?query=581at3041	Myo-inositol-1-phosphate synthase
587at3041	Missing
593at3041	Missing
594at3041	Missing
599at3041	Fragmented	TRINITY_DN5793_c0_g1_i2:0-956	397.6	243	https://www.orthodb.org/v10?query=599at3041	Starch synthase, chloroplastic/amyloplastic
617at3041	Missing
619at3041	Complete	TRINITY_DN9716_c0_g2_i1:1249-2994	742.1	486	https://www.orthodb.org/v10?query=619at3041	Protein phosphatase 2A regulatory subunit
629at3041	Complete	TRINITY_DN9646_c0_g1_i3:12-2060	524.3	458	https://www.orthodb.org/v10?query=629at3041	chloroplast envelope protein translocase family
633at3041	Fragmented	TRINITY_DN12009_c0_g1_i1:41-607	341.8	175	https://www.orthodb.org/v10?query=633at3041	AP-1 complex subunit gamma
635at3041	Missing
639at3041	Missing
643at3041	Missing
652at3041	Missing
676at3041	Fragmented	TRINITY_DN2978_c0_g1_i2:0-1616	820.3	450	https://www.orthodb.org/v10?query=676at3041	FACT complex subunit SPT16
681at3041	Duplicated	TRINITY_DN1314_c0_g1_i1:170-1726	732.8	398	https://www.orthodb.org/v10?query=681at3041	Type II secretory pathway family
681at3041	Duplicated	TRINITY_DN1314_c0_g1_i2:170-1597	732.8	398	https://www.orthodb.org/v10?query=681at3041	Type II secretory pathway family
697at3041	Missing
714at3041	Fragmented	TRINITY_DN31971_c0_g1_i1:3-398	189.5	106	https://www.orthodb.org/v10?query=714at3041	predicted protein
721at3041	Complete	TRINITY_DN2479_c0_g1_i1:594-1964	842.4	387	https://www.orthodb.org/v10?query=721at3041	NADH dehydrogenase 
727at3041	Missing
731at3041	Complete	TRINITY_DN3379_c0_g1_i3:133-2193	924.9	543	https://www.orthodb.org/v10?query=731at3041	Glycyl-tRNA synthetase
733at3041	Duplicated	TRINITY_DN1157_c0_g1_i1:777-2291	747.2	398	https://www.orthodb.org/v10?query=733at3041	Phospho-2-dehydro-3-deoxyheptonate aldolase
733at3041	Duplicated	TRINITY_DN1157_c0_g1_i2:777-2057	738.6	381	https://www.orthodb.org/v10?query=733at3041	Phospho-2-dehydro-3-deoxyheptonate aldolase
743at3041	Duplicated	TRINITY_DN2352_c0_g1_i1:1-1489	727.0	394	https://www.orthodb.org/v10?query=743at3041	subunit of mRNA cleavage and polyadenylation specificity factor
743at3041	Duplicated	TRINITY_DN2352_c0_g1_i2:1-1353	727.0	394	https://www.orthodb.org/v10?query=743at3041	subunit of mRNA cleavage and polyadenylation specificity factor
761at3041	Complete	TRINITY_DN13087_c0_g1_i1:451-1545	479.4	310	https://www.orthodb.org/v10?query=761at3041	arginyl-tRNA synthetase
763at3041	Complete	TRINITY_DN9762_c0_g1_i1:2-1336	645.3	395	https://www.orthodb.org/v10?query=763at3041	3-hydroxyacyl-CoA dehydrogenase
766at3041	Missing
767at3041	Duplicated	TRINITY_DN6163_c0_g1_i1:0-2495	907.8	678	https://www.orthodb.org/v10?query=767at3041	Importin 7
767at3041	Duplicated	TRINITY_DN6163_c0_g1_i2:0-2498	907.9	678	https://www.orthodb.org/v10?query=767at3041	Importin 7
768at3041	Complete	TRINITY_DN1259_c0_g2_i1:2-1615	781.0	455	https://www.orthodb.org/v10?query=768at3041	Aspartyl-tRNA synthetase
769at3041	Complete	TRINITY_DN11811_c0_g1_i1:5-1453	727.2	425	https://www.orthodb.org/v10?query=769at3041	long-chain acyl-CoA synthetase 7
776at3041	Missing
779at3041	Complete	TRINITY_DN1468_c0_g1_i2:910-2682	907.5	477	https://www.orthodb.org/v10?query=779at3041	Dihydroxy-acid dehydratase
781at3041	Complete	TRINITY_DN258_c0_g1_i5:92-1984	876.8	481	https://www.orthodb.org/v10?query=781at3041	Nitrite/Sulfite reductase ferredoxin-like domain
782at3041	Complete	TRINITY_DN17881_c0_g1_i1:17-883	376.2	251	https://www.orthodb.org/v10?query=782at3041	Putative inactive serine/threonine-protein kinase scy1
784at3041	Complete	TRINITY_DN40218_c0_g1_i1:95-1450	731.2	357	https://www.orthodb.org/v10?query=784at3041	Geranylgeranyl reductase
796at3041	Missing
799at3041	Fragmented	TRINITY_DN4646_c0_g1_i2:138-782	240.8	177	https://www.orthodb.org/v10?query=799at3041	component of oligomeric golgi complex 5
803at3041	Complete	TRINITY_DN11900_c0_g1_i1:5-928	299.1	214	https://www.orthodb.org/v10?query=803at3041	Phenylalanyl-tRNA synthetase alphachain
810at3041	Fragmented	TRINITY_DN33372_c0_g1_i1:2-1108	435.9	256	https://www.orthodb.org/v10?query=810at3041	Cytochrome P450
812at3041	Duplicated	TRINITY_DN884_c0_g1_i2:88-1746	810.3	433	https://www.orthodb.org/v10?query=812at3041	Ketol-acid reductoisomerase
812at3041	Duplicated	TRINITY_DN884_c0_g1_i8:88-1990	803.0	433	https://www.orthodb.org/v10?query=812at3041	Ketol-acid reductoisomerase
815at3041	Missing
818at3041	Complete	TRINITY_DN8438_c0_g2_i1:11-1546	679.7	401	https://www.orthodb.org/v10?query=818at3041	Coatomer subunit delta
820at3041	Complete	TRINITY_DN6297_c0_g1_i1:626-2068	667.8	398	https://www.orthodb.org/v10?query=820at3041	phenylalanyl-tRNA synthetase
830at3041	Complete	TRINITY_DN10239_c0_g1_i2:1-1233	678.4	349	https://www.orthodb.org/v10?query=830at3041	WD40-repeat-containing domain
832at3041	Complete	TRINITY_DN22133_c0_g1_i1:103-1611	794.5	398	https://www.orthodb.org/v10?query=832at3041	Vacuolar ATP synthase subunit B
863at3041	Fragmented	TRINITY_DN7544_c0_g1_i1:39-1538	426.3	399	https://www.orthodb.org/v10?query=863at3041	chloroplast envelope anion channel-forming Tic110 family
872at3041	Complete	TRINITY_DN2532_c0_g1_i2:200-1867	817.8	460	https://www.orthodb.org/v10?query=872at3041	GroEL-like apical domain superfamily
878at3041	Complete	TRINITY_DN4522_c0_g1_i1:222-1718	803.5	433	https://www.orthodb.org/v10?query=878at3041	GMP synthase 
879at3041	Complete	TRINITY_DN16012_c0_g1_i2:85-1902	783.3	438	https://www.orthodb.org/v10?query=879at3041	Methylglyoxal synthase-like domain
884at3041	Complete	TRINITY_DN21727_c0_g1_i1:67-1053	365.3	260	https://www.orthodb.org/v10?query=884at3041	WD40-repeat-containing domain
885at3041	Missing
890at3041	Missing
891at3041	Complete	TRINITY_DN1484_c1_g1_i11:4-1713	686.7	368	https://www.orthodb.org/v10?query=891at3041	predicted protein
894at3041	Duplicated	TRINITY_DN346_c0_g1_i1:0-1743	740.5	393	https://www.orthodb.org/v10?query=894at3041	Iron-sulfur cluster assembly protein
894at3041	Duplicated	TRINITY_DN346_c0_g1_i2:506-2245	757.7	420	https://www.orthodb.org/v10?query=894at3041	Iron-sulfur cluster assembly protein
894at3041	Duplicated	TRINITY_DN346_c0_g1_i3:506-2110	757.7	420	https://www.orthodb.org/v10?query=894at3041	Iron-sulfur cluster assembly protein
897at3041	Complete	TRINITY_DN291_c0_g1_i5:131-1923	865.3	479	https://www.orthodb.org/v10?query=897at3041	CTP synthase
900at3041	Complete	TRINITY_DN4348_c0_g1_i3:112-1977	866.2	479	https://www.orthodb.org/v10?query=900at3041	2-isopropylmalate synthase
911at3041	Duplicated	TRINITY_DN325_c0_g2_i4:5-1276	669.6	354	https://www.orthodb.org/v10?query=911at3041	Translation initiation factor 2 gamma subunit
911at3041	Duplicated	TRINITY_DN325_c0_g2_i5:5-1387	679.1	362	https://www.orthodb.org/v10?query=911at3041	Translation initiation factor 2 gamma subunit
918at3041	Complete	TRINITY_DN4516_c0_g1_i1:67-744	161.9	136	https://www.orthodb.org/v10?query=918at3041	tetratricopeptide repeat-containing protein
919at3041	Duplicated	TRINITY_DN3038_c0_g1_i2:40-1488	791.2	409	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
919at3041	Duplicated	TRINITY_DN3038_c0_g1_i4:439-1854	791.1	408	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
926at3041	Fragmented	TRINITY_DN14057_c0_g1_i1:8-430	179.7	129	https://www.orthodb.org/v10?query=926at3041	Zinc finger, CTCHY-type
928at3041	Complete	TRINITY_DN377_c0_g2_i1:210-2213	912.4	549	https://www.orthodb.org/v10?query=928at3041	Nucleolar GTP-binding protein 1
930at3041	Missing
943at3041	Duplicated	TRINITY_DN1239_c0_g1_i1:220-1827	233.6	422	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
943at3041	Duplicated	TRINITY_DN83_c0_g2_i13:346-1974	258.4	408	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
943at3041	Duplicated	TRINITY_DN83_c0_g2_i3:221-1906	243.2	443	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
943at3041	Duplicated	TRINITY_DN83_c0_g2_i4:63-1855	240.7	440	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
943at3041	Duplicated	TRINITY_DN83_c0_g2_i5:822-2486	240.7	440	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
943at3041	Duplicated	TRINITY_DN83_c0_g2_i9:221-1885	240.7	440	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
948at3041	Missing
957at3041	Missing
963at3041	Complete	TRINITY_DN27404_c0_g1_i2:1-1041	288.0	249	https://www.orthodb.org/v10?query=963at3041	ATPase, V1 complex, subunit H, C-terminal
965at3041	Complete	TRINITY_DN2140_c0_g1_i2:6-2333	827.9	618	https://www.orthodb.org/v10?query=965at3041	Heat shock protein 70
969at3041	Complete	TRINITY_DN277_c0_g1_i2:1-945	512.4	287	https://www.orthodb.org/v10?query=969at3041	GroEL-like apical domain superfamily
988at3041	Fragmented	TRINITY_DN6289_c0_g1_i4:1651-2487	278.1	210	https://www.orthodb.org/v10?query=988at3041	Spliceosome component, nuclear pre-mRNA splicing factor
992at3041	Missing
1005at3041	Fragmented	TRINITY_DN2072_c0_g1_i4:69-440	182.1	90	https://www.orthodb.org/v10?query=1005at3041	Cysteinyl-tRNA synthetase
1027at3041	Missing
1029at3041	Complete	TRINITY_DN12948_c0_g1_i1:80-1396	665.7	354	https://www.orthodb.org/v10?query=1029at3041	Argininosuccinate synthase
1032at3041	Fragmented	TRINITY_DN35296_c0_g1_i1:2-448	366.9	143	https://www.orthodb.org/v10?query=1032at3041	Pre-mRNA-splicing factor CDC5/CEF1
1047at3041	Fragmented	TRINITY_DN28678_c0_g1_i1:5-661	359.9	198	https://www.orthodb.org/v10?query=1047at3041	WD40-repeat-containing domain
1056at3041	Duplicated	TRINITY_DN438_c0_g1_i1:337-1887	763.8	424	https://www.orthodb.org/v10?query=1056at3041	6-phosphogluconate dehydrogenase, decarboxylating
1056at3041	Duplicated	TRINITY_DN438_c0_g1_i2:145-1785	763.2	424	https://www.orthodb.org/v10?query=1056at3041	6-phosphogluconate dehydrogenase, decarboxylating
1057at3041	Complete	TRINITY_DN4108_c0_g1_i1:102-1892	723.9	419	https://www.orthodb.org/v10?query=1057at3041	Amidophosphoribosyltransferase
1071at3041	Complete	TRINITY_DN38447_c0_g1_i1:48-1052	586.1	300	https://www.orthodb.org/v10?query=1071at3041	glutamate-1-semialdehyde 2,1-aminomutase
1072at3041	Duplicated	TRINITY_DN3751_c0_g1_i1:174-1457	592.7	375	https://www.orthodb.org/v10?query=1072at3041	Eukaryotic translation initiation factor 3 subunit E
1072at3041	Duplicated	TRINITY_DN3751_c0_g1_i2:174-1545	592.7	375	https://www.orthodb.org/v10?query=1072at3041	Eukaryotic translation initiation factor 3 subunit E
1080at3041	Missing
1084at3041	Duplicated	TRINITY_DN155_c0_g1_i2:886-2043	565.6	281	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1084at3041	Duplicated	TRINITY_DN155_c0_g1_i3:886-2043	565.6	281	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1084at3041	Duplicated	TRINITY_DN155_c0_g1_i5:886-1968	566.0	281	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1084at3041	Duplicated	TRINITY_DN155_c0_g1_i7:886-2043	565.6	281	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1089at3041	Missing
1090at3041	Complete	TRINITY_DN3669_c0_g2_i1:158-1357	615.9	358	https://www.orthodb.org/v10?query=1090at3041	COP9 signalosome complex subunit 2
1093at3041	Duplicated	TRINITY_DN6623_c0_g1_i1:10-1638	559.4	366	https://www.orthodb.org/v10?query=1093at3041	Cleft lip and palate transmembrane protein 1
1093at3041	Duplicated	TRINITY_DN6623_c0_g1_i2:10-1200	540.6	311	https://www.orthodb.org/v10?query=1093at3041	Cleft lip and palate transmembrane protein 1
1094at3041	Fragmented	TRINITY_DN29627_c0_g1_i1:146-667	305.4	152	https://www.orthodb.org/v10?query=1094at3041	Protein ROOT HAIR DEFECTIVE 3 homolog
1103at3041	Complete	TRINITY_DN374_c0_g2_i2:383-1714	804.7	395	https://www.orthodb.org/v10?query=1103at3041	ATPase, AAA-type, conserved site
1108at3041	Complete	TRINITY_DN58_c0_g1_i6:194-1393	676.6	329	https://www.orthodb.org/v10?query=1108at3041	Eukaryotic initiation factor
1116at3041	Missing
1128at3041	Missing
1133at3041	Missing
1139at3041	Complete	TRINITY_DN2702_c0_g1_i2:9-2003	801.2	507	https://www.orthodb.org/v10?query=1139at3041	RNA helicase
1142at3041	Complete	TRINITY_DN7239_c0_g1_i2:55-1374	565.5	324	https://www.orthodb.org/v10?query=1142at3041	Pyridoxal phosphate-dependent transferase
1143at3041	Missing
1148at3041	Duplicated	TRINITY_DN58_c0_g1_i2:48-1367	738.5	344	https://www.orthodb.org/v10?query=1148at3041	Eukaryotic initiation factor 4A-like protein
