# BUSCO version is: 5.3.1 
# The lineage dataset is: chlorophyta_odb10 (Creation date: 2020-08-05, number of genomes: 16, number of BUSCOs: 1519)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
126at3041	Duplicated	TRINITY_DN491_c0_g1_i15:294-3995	1205.6	806	https://www.orthodb.org/v10?query=126at3041	Kinesin-like calmodulin binding protein
126at3041	Duplicated	TRINITY_DN491_c0_g1_i16:202-3927	1205.6	806	https://www.orthodb.org/v10?query=126at3041	Kinesin-like calmodulin binding protein
126at3041	Duplicated	TRINITY_DN491_c0_g1_i23:129-3340	1151.3	760	https://www.orthodb.org/v10?query=126at3041	Kinesin-like calmodulin binding protein
126at3041	Duplicated	TRINITY_DN491_c0_g1_i30:202-4070	1205.6	806	https://www.orthodb.org/v10?query=126at3041	Kinesin-like calmodulin binding protein
126at3041	Duplicated	TRINITY_DN491_c0_g1_i8:202-3762	1151.4	725	https://www.orthodb.org/v10?query=126at3041	Kinesin-like calmodulin binding protein
137at3041	Duplicated	TRINITY_DN7126_c0_g1_i1:61-2799	1739.9	851	https://www.orthodb.org/v10?query=137at3041	Splicing factor 3B subunit 1
137at3041	Duplicated	TRINITY_DN7126_c0_g1_i7:61-3117	1742.0	871	https://www.orthodb.org/v10?query=137at3041	Splicing factor 3B subunit 1
142at3041	Complete	TRINITY_DN2865_c2_g1_i5:142-3378	1629.2	890	https://www.orthodb.org/v10?query=142at3041	Exportin-1
143at3041	Complete	TRINITY_DN19023_c0_g1_i1:2-2308	1253.5	670	https://www.orthodb.org/v10?query=143at3041	Glycine cleavage system P protein
144at3041	Missing
155at3041	Complete	TRINITY_DN620_c0_g1_i2:953-3610	1091.5	621	https://www.orthodb.org/v10?query=155at3041	Serine/threonine-protein phosphatase
171at3041	Duplicated	TRINITY_DN2290_c1_g1_i2:108-2249	1330.4	627	https://www.orthodb.org/v10?query=171at3041	ATPase, AAA-type, conserved site
171at3041	Duplicated	TRINITY_DN2290_c1_g1_i3:546-3002	1397.2	675	https://www.orthodb.org/v10?query=171at3041	ATPase, AAA-type, conserved site
171at3041	Duplicated	TRINITY_DN2290_c1_g1_i5:546-2948	1397.4	675	https://www.orthodb.org/v10?query=171at3041	ATPase, AAA-type, conserved site
175at3041	Duplicated	TRINITY_DN10911_c0_g1_i1:184-2343	936.9	556	https://www.orthodb.org/v10?query=175at3041	Histone acetyltransferase
175at3041	Duplicated	TRINITY_DN10911_c0_g1_i2:1-2820	1066.1	667	https://www.orthodb.org/v10?query=175at3041	Histone acetyltransferase
179at3041	Complete	TRINITY_DN18167_c0_g1_i1:38-2701	1033.0	629	https://www.orthodb.org/v10?query=179at3041	Glycoside hydrolase family 31 protein
187at3041	Duplicated	TRINITY_DN1535_c0_g1_i1:454-3108	1346.9	703	https://www.orthodb.org/v10?query=187at3041	Ribonucleoside-diphosphate reductase
187at3041	Duplicated	TRINITY_DN1535_c0_g1_i6:454-3278	1346.9	703	https://www.orthodb.org/v10?query=187at3041	Ribonucleoside-diphosphate reductase
207at3041	Duplicated	TRINITY_DN1038_c0_g1_i12:141-3000	1171.7	682	https://www.orthodb.org/v10?query=207at3041	Coatomer subunit gamma
207at3041	Duplicated	TRINITY_DN1038_c0_g1_i2:141-3066	1171.7	682	https://www.orthodb.org/v10?query=207at3041	Coatomer subunit gamma
207at3041	Duplicated	TRINITY_DN1038_c0_g1_i3:141-2964	1182.4	682	https://www.orthodb.org/v10?query=207at3041	Coatomer subunit gamma
207at3041	Duplicated	TRINITY_DN1038_c0_g1_i6:141-2834	1182.3	682	https://www.orthodb.org/v10?query=207at3041	Coatomer subunit gamma
211at3041	Complete	TRINITY_DN5099_c0_g1_i1:0-1562	675.1	405	https://www.orthodb.org/v10?query=211at3041	DNA polymerase
222at3041	Fragmented	TRINITY_DN9009_c0_g2_i1:31-855	551.3	251	https://www.orthodb.org/v10?query=222at3041	WD40-repeat-containing domain
226at3041	Missing
228at3041	Complete	TRINITY_DN7656_c0_g1_i3:338-2848	1235.4	763	https://www.orthodb.org/v10?query=228at3041	Translational activator GCN1
230at3041	Duplicated	TRINITY_DN8478_c0_g2_i4:206-3472	1437.2	891	https://www.orthodb.org/v10?query=230at3041	Leucyl-tRNA synthetase
230at3041	Duplicated	TRINITY_DN8478_c0_g2_i8:206-3962	1441.6	893	https://www.orthodb.org/v10?query=230at3041	Leucyl-tRNA synthetase
231at3041	Duplicated	TRINITY_DN190_c0_g1_i1:157-2274	1200.8	604	https://www.orthodb.org/v10?query=231at3041	1-deoxy-D-xylulose 5-phosphate synthase
231at3041	Duplicated	TRINITY_DN190_c0_g1_i2:157-2256	1200.8	604	https://www.orthodb.org/v10?query=231at3041	1-deoxy-D-xylulose 5-phosphate synthase
231at3041	Duplicated	TRINITY_DN190_c0_g1_i3:157-2274	1200.8	604	https://www.orthodb.org/v10?query=231at3041	1-deoxy-D-xylulose 5-phosphate synthase
231at3041	Duplicated	TRINITY_DN190_c0_g1_i5:157-2274	1200.8	604	https://www.orthodb.org/v10?query=231at3041	1-deoxy-D-xylulose 5-phosphate synthase
235at3041	Missing
239at3041	Duplicated	TRINITY_DN330_c0_g1_i12:54-3906	862.2	646	https://www.orthodb.org/v10?query=239at3041	WD40-repeat-containing domain
239at3041	Duplicated	TRINITY_DN330_c0_g1_i2:205-2730	789.4	544	https://www.orthodb.org/v10?query=239at3041	WD40-repeat-containing domain
239at3041	Duplicated	TRINITY_DN330_c0_g1_i5:1-2783	788.3	544	https://www.orthodb.org/v10?query=239at3041	WD40-repeat-containing domain
239at3041	Duplicated	TRINITY_DN330_c0_g1_i9:54-3905	887.9	646	https://www.orthodb.org/v10?query=239at3041	WD40-repeat-containing domain
246at3041	Missing
251at3041	Duplicated	TRINITY_DN3187_c0_g1_i3:275-2938	857.8	677	https://www.orthodb.org/v10?query=251at3041	Importin subunit beta-1
251at3041	Duplicated	TRINITY_DN3187_c0_g1_i4:275-3147	857.8	677	https://www.orthodb.org/v10?query=251at3041	Importin subunit beta-1
256at3041	Missing
263at3041	Complete	TRINITY_DN754_c0_g1_i10:649-3743	1322.8	765	https://www.orthodb.org/v10?query=263at3041	Coatomer subunit beta
290at3041	Fragmented	TRINITY_DN3965_c0_g1_i2:257-1003	417.2	207	https://www.orthodb.org/v10?query=290at3041	RNA cytidine acetyltransferase
294at3041	Duplicated	TRINITY_DN1172_c0_g1_i10:686-2412	839.8	464	https://www.orthodb.org/v10?query=294at3041	Transmembrane 9 superfamily member
294at3041	Duplicated	TRINITY_DN1172_c0_g1_i11:686-2711	951.2	526	https://www.orthodb.org/v10?query=294at3041	Transmembrane 9 superfamily member
294at3041	Duplicated	TRINITY_DN1172_c0_g1_i2:686-2608	951.2	526	https://www.orthodb.org/v10?query=294at3041	Transmembrane 9 superfamily member
294at3041	Duplicated	TRINITY_DN1172_c0_g1_i6:686-2828	900.1	529	https://www.orthodb.org/v10?query=294at3041	Transmembrane 9 superfamily member
294at3041	Duplicated	TRINITY_DN1172_c0_g1_i7:686-2679	951.2	526	https://www.orthodb.org/v10?query=294at3041	Transmembrane 9 superfamily member
295at3041	Duplicated	TRINITY_DN388_c0_g1_i11:450-3345	876.8	549	https://www.orthodb.org/v10?query=295at3041	Glutamyl-tRNA synthetase
295at3041	Duplicated	TRINITY_DN388_c0_g1_i1:450-2820	876.0	549	https://www.orthodb.org/v10?query=295at3041	Glutamyl-tRNA synthetase
295at3041	Duplicated	TRINITY_DN388_c0_g1_i3:450-3037	876.0	549	https://www.orthodb.org/v10?query=295at3041	Glutamyl-tRNA synthetase
307at3041	Complete	TRINITY_DN317_c0_g1_i2:235-2949	1118.8	722	https://www.orthodb.org/v10?query=307at3041	26S proteasome non-ATPase regulatory subunit 2 homolog
322at3041	Missing
324at3041	Complete	TRINITY_DN7715_c0_g3_i1:4-651	450.5	212	https://www.orthodb.org/v10?query=324at3041	ATP-dependent helicase, C-terminal
336at3041	Complete	TRINITY_DN6170_c0_g1_i2:301-2616	1169.2	612	https://www.orthodb.org/v10?query=336at3041	Elongation factor G, chloroplastic
345at3041	Complete	TRINITY_DN2290_c0_g2_i1:106-2271	1217.4	577	https://www.orthodb.org/v10?query=345at3041	Membrane AAA-metalloprotease
346at3041	Missing
363at3041	Complete	TRINITY_DN7182_c1_g1_i1:0-1934	721.5	471	https://www.orthodb.org/v10?query=363at3041	Leucyl-tRNA synthetase
366at3041	Duplicated	TRINITY_DN7349_c0_g1_i10:4-2091	589.1	440	https://www.orthodb.org/v10?query=366at3041	predicted protein
366at3041	Duplicated	TRINITY_DN7349_c0_g1_i16:4-2112	581.8	439	https://www.orthodb.org/v10?query=366at3041	predicted protein
366at3041	Duplicated	TRINITY_DN7349_c0_g1_i5:38-1870	562.8	439	https://www.orthodb.org/v10?query=366at3041	predicted protein
366at3041	Duplicated	TRINITY_DN7349_c0_g1_i7:4-2100	587.5	440	https://www.orthodb.org/v10?query=366at3041	predicted protein
366at3041	Duplicated	TRINITY_DN7349_c0_g1_i9:4-2079	595.7	440	https://www.orthodb.org/v10?query=366at3041	predicted protein
381at3041	Complete	TRINITY_DN1355_c0_g2_i1:102-2273	965.7	565	https://www.orthodb.org/v10?query=381at3041	NADH
388at3041	Missing
391at3041	Complete	TRINITY_DN5717_c0_g1_i3:1-1317	588.9	365	https://www.orthodb.org/v10?query=391at3041	transcription-coupled DNA repair protein
406at3041	Complete	TRINITY_DN2711_c0_g1_i2:59-2197	1039.2	571	https://www.orthodb.org/v10?query=406at3041	Transketolase
412at3041	Complete	TRINITY_DN34_c0_g2_i2:470-2212	522.2	503	https://www.orthodb.org/v10?query=412at3041	Succinate dehydrogenase 
415at3041	Complete	TRINITY_DN4613_c0_g2_i1:2-1615	691.6	428	https://www.orthodb.org/v10?query=415at3041	flagellar outer dynein arm intermediate chain 2
416at3041	Complete	TRINITY_DN10775_c0_g1_i1:1-996	534.8	283	https://www.orthodb.org/v10?query=416at3041	AMP deaminase
417at3041	Complete	TRINITY_DN40961_c0_g1_i1:174-2132	621.8	494	https://www.orthodb.org/v10?query=417at3041	transportin
424at3041	Missing
425at3041	Duplicated	TRINITY_DN29401_c0_g1_i1:2499-4187	97.7	486	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
425at3041	Duplicated	TRINITY_DN71_c0_g1_i14:1328-3268	93.8	338	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
425at3041	Duplicated	TRINITY_DN71_c0_g1_i27:1328-3310	90.9	429	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
425at3041	Duplicated	TRINITY_DN71_c0_g1_i5:2717-4609	99.2	456	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
427at3041	Fragmented	TRINITY_DN4727_c0_g1_i1:1-723	470.6	222	https://www.orthodb.org/v10?query=427at3041	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase, atypical
433at3041	Fragmented	TRINITY_DN35998_c0_g1_i1:127-1038	506.9	284	https://www.orthodb.org/v10?query=433at3041	DNA ligase
439at3041	Missing
440at3041	Complete	TRINITY_DN187_c0_g1_i3:653-3997	1110.2	901	https://www.orthodb.org/v10?query=440at3041	Importin beta
443at3041	Complete	TRINITY_DN4682_c0_g1_i1:275-655	219.2	121	https://www.orthodb.org/v10?query=443at3041	set domain protein
477at3041	Missing
495at3041	Complete	TRINITY_DN29851_c0_g1_i1:1-1803	797.6	508	https://www.orthodb.org/v10?query=495at3041	Pre-mRNA-processing factor 6
505at3041	Duplicated	TRINITY_DN8041_c0_g1_i2:84-1892	1050.7	528	https://www.orthodb.org/v10?query=505at3041	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
505at3041	Duplicated	TRINITY_DN8041_c0_g1_i3:37-1878	1053.0	529	https://www.orthodb.org/v10?query=505at3041	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
510at3041	Duplicated	TRINITY_DN343_c0_g1_i1:1158-2919	844.0	448	https://www.orthodb.org/v10?query=510at3041	Importin subunit alpha
510at3041	Duplicated	TRINITY_DN343_c0_g1_i2:1158-2762	844.0	448	https://www.orthodb.org/v10?query=510at3041	Importin subunit alpha
510at3041	Duplicated	TRINITY_DN343_c0_g1_i4:1158-2902	844.0	448	https://www.orthodb.org/v10?query=510at3041	Importin subunit alpha
522at3041	Duplicated	TRINITY_DN569_c0_g1_i1:9-2510	939.7	719	https://www.orthodb.org/v10?query=522at3041	Eukaryotic translation initiation factor 3 subunit C
522at3041	Duplicated	TRINITY_DN569_c0_g1_i4:9-2507	938.2	718	https://www.orthodb.org/v10?query=522at3041	Eukaryotic translation initiation factor 3 subunit C
522at3041	Duplicated	TRINITY_DN569_c0_g1_i5:9-2738	939.8	717	https://www.orthodb.org/v10?query=522at3041	Eukaryotic translation initiation factor 3 subunit C
524at3041	Missing
534at3041	Fragmented	TRINITY_DN11943_c0_g1_i1:115-927	392.8	230	https://www.orthodb.org/v10?query=534at3041	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
550at3041	Duplicated	TRINITY_DN2902_c0_g1_i2:250-2205	880.5	487	https://www.orthodb.org/v10?query=550at3041	Acetolactate synthase
550at3041	Duplicated	TRINITY_DN2902_c0_g1_i3:319-2296	880.7	487	https://www.orthodb.org/v10?query=550at3041	Acetolactate synthase
561at3041	Complete	TRINITY_DN5394_c0_g1_i1:181-2034	1017.3	525	https://www.orthodb.org/v10?query=561at3041	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
570at3041	Complete	TRINITY_DN1779_c1_g1_i4:132-1850	868.5	490	https://www.orthodb.org/v10?query=570at3041	26S proteasome non-ATPase regulatory subunit 1 homolog
581at3041	Complete	TRINITY_DN597_c0_g1_i2:109-1632	841.4	424	https://www.orthodb.org/v10?query=581at3041	Myo-inositol-1-phosphate synthase
587at3041	Fragmented	TRINITY_DN5723_c0_g2_i1:10-846	289.1	192	https://www.orthodb.org/v10?query=587at3041	cellular apoptosis susceptibility protein
593at3041	Missing
594at3041	Complete	TRINITY_DN40324_c0_g1_i2:9-2012	972.9	568	https://www.orthodb.org/v10?query=594at3041	Peptidase S8/S53 domain
599at3041	Fragmented	TRINITY_DN11885_c0_g1_i1:1-711	315.8	184	https://www.orthodb.org/v10?query=599at3041	Starch synthase, chloroplastic/amyloplastic
617at3041	Duplicated	TRINITY_DN1968_c0_g1_i1:90-1544	687.7	388	https://www.orthodb.org/v10?query=617at3041	Glucosamine--fructose-6-phosphateaminotransferase (Isomerizing)
617at3041	Duplicated	TRINITY_DN1968_c0_g1_i2:90-2189	786.4	482	https://www.orthodb.org/v10?query=617at3041	Glucosamine--fructose-6-phosphateaminotransferase (Isomerizing)
619at3041	Duplicated	TRINITY_DN4933_c0_g2_i2:47-1735	674.3	443	https://www.orthodb.org/v10?query=619at3041	Protein phosphatase 2A regulatory subunit
619at3041	Duplicated	TRINITY_DN4933_c0_g2_i9:1215-2960	742.1	486	https://www.orthodb.org/v10?query=619at3041	Protein phosphatase 2A regulatory subunit
629at3041	Complete	TRINITY_DN3292_c0_g1_i3:22-2088	524.2	458	https://www.orthodb.org/v10?query=629at3041	chloroplast envelope protein translocase family
633at3041	Duplicated	TRINITY_DN2424_c0_g1_i1:1-1371	733.6	391	https://www.orthodb.org/v10?query=633at3041	AP-1 complex subunit gamma
633at3041	Duplicated	TRINITY_DN2424_c0_g1_i2:1-1480	733.6	391	https://www.orthodb.org/v10?query=633at3041	AP-1 complex subunit gamma
635at3041	Complete	TRINITY_DN14207_c0_g2_i1:3-863	376.1	247	https://www.orthodb.org/v10?query=635at3041	DNA-directed RNA polymerase
639at3041	Missing
643at3041	Missing
652at3041	Missing
676at3041	Fragmented	TRINITY_DN3357_c0_g1_i4:5-1639	820.3	450	https://www.orthodb.org/v10?query=676at3041	FACT complex subunit SPT16
681at3041	Complete	TRINITY_DN1331_c0_g1_i1:160-1587	732.8	398	https://www.orthodb.org/v10?query=681at3041	Type II secretory pathway family
697at3041	Missing
714at3041	Fragmented	TRINITY_DN42701_c0_g1_i1:0-401	193.2	108	https://www.orthodb.org/v10?query=714at3041	predicted protein
721at3041	Complete	TRINITY_DN401_c0_g1_i4:220-1590	842.4	387	https://www.orthodb.org/v10?query=721at3041	NADH dehydrogenase 
727at3041	Missing
731at3041	Complete	TRINITY_DN35079_c0_g1_i1:131-2191	924.9	543	https://www.orthodb.org/v10?query=731at3041	Glycyl-tRNA synthetase
733at3041	Complete	TRINITY_DN35422_c0_g1_i1:776-2290	747.2	398	https://www.orthodb.org/v10?query=733at3041	Phospho-2-dehydro-3-deoxyheptonate aldolase
743at3041	Duplicated	TRINITY_DN4815_c0_g1_i2:142-1845	780.1	471	https://www.orthodb.org/v10?query=743at3041	subunit of mRNA cleavage and polyadenylation specificity factor
743at3041	Duplicated	TRINITY_DN4815_c0_g1_i3:142-1981	780.1	471	https://www.orthodb.org/v10?query=743at3041	subunit of mRNA cleavage and polyadenylation specificity factor
743at3041	Duplicated	TRINITY_DN4815_c0_g1_i4:142-2063	780.1	471	https://www.orthodb.org/v10?query=743at3041	subunit of mRNA cleavage and polyadenylation specificity factor
761at3041	Complete	TRINITY_DN3315_c0_g1_i1:452-2212	715.7	472	https://www.orthodb.org/v10?query=761at3041	arginyl-tRNA synthetase
763at3041	Complete	TRINITY_DN29773_c0_g1_i1:93-2288	898.4	593	https://www.orthodb.org/v10?query=763at3041	3-hydroxyacyl-CoA dehydrogenase
766at3041	Missing
767at3041	Complete	TRINITY_DN3255_c0_g1_i1:0-1232	512.8	352	https://www.orthodb.org/v10?query=767at3041	Importin 7
768at3041	Complete	TRINITY_DN29578_c0_g1_i1:238-1851	781.0	455	https://www.orthodb.org/v10?query=768at3041	Aspartyl-tRNA synthetase
769at3041	Complete	TRINITY_DN6459_c0_g1_i2:128-2203	851.1	512	https://www.orthodb.org/v10?query=769at3041	long-chain acyl-CoA synthetase 7
776at3041	Missing
779at3041	Duplicated	TRINITY_DN1213_c0_g1_i1:532-2226	907.8	477	https://www.orthodb.org/v10?query=779at3041	Dihydroxy-acid dehydratase
779at3041	Duplicated	TRINITY_DN1213_c0_g1_i2:686-2380	907.8	477	https://www.orthodb.org/v10?query=779at3041	Dihydroxy-acid dehydratase
779at3041	Duplicated	TRINITY_DN1213_c0_g1_i5:133-1905	907.5	477	https://www.orthodb.org/v10?query=779at3041	Dihydroxy-acid dehydratase
781at3041	Complete	TRINITY_DN254_c0_g1_i1:93-1985	876.8	481	https://www.orthodb.org/v10?query=781at3041	Nitrite/Sulfite reductase ferredoxin-like domain
782at3041	Complete	TRINITY_DN5067_c0_g1_i1:107-964	331.8	222	https://www.orthodb.org/v10?query=782at3041	Putative inactive serine/threonine-protein kinase scy1
784at3041	Complete	TRINITY_DN52_c0_g4_i1:94-1611	730.3	357	https://www.orthodb.org/v10?query=784at3041	Geranylgeranyl reductase
796at3041	Missing
799at3041	Complete	TRINITY_DN36911_c0_g1_i1:2-1327	332.0	316	https://www.orthodb.org/v10?query=799at3041	component of oligomeric golgi complex 5
803at3041	Complete	TRINITY_DN1965_c0_g1_i6:157-1155	637.0	310	https://www.orthodb.org/v10?query=803at3041	Phenylalanyl-tRNA synthetase alphachain
810at3041	Missing
812at3041	Complete	TRINITY_DN2117_c0_g1_i1:128-1786	810.3	433	https://www.orthodb.org/v10?query=812at3041	Ketol-acid reductoisomerase
815at3041	Fragmented	TRINITY_DN12521_c0_g1_i1:191-1210	412.6	245	https://www.orthodb.org/v10?query=815at3041	pantothenate kinase
818at3041	Duplicated	TRINITY_DN1531_c0_g1_i1:29-1631	679.7	401	https://www.orthodb.org/v10?query=818at3041	Coatomer subunit delta
818at3041	Duplicated	TRINITY_DN1531_c0_g1_i4:29-1564	679.7	401	https://www.orthodb.org/v10?query=818at3041	Coatomer subunit delta
818at3041	Duplicated	TRINITY_DN1531_c0_g1_i6:29-1519	650.2	386	https://www.orthodb.org/v10?query=818at3041	Coatomer subunit delta
820at3041	Complete	TRINITY_DN3998_c1_g1_i1:1-1704	725.0	451	https://www.orthodb.org/v10?query=820at3041	phenylalanyl-tRNA synthetase
830at3041	Duplicated	TRINITY_DN5758_c0_g1_i3:0-1220	678.5	349	https://www.orthodb.org/v10?query=830at3041	WD40-repeat-containing domain
830at3041	Duplicated	TRINITY_DN5758_c0_g1_i4:0-1238	678.4	349	https://www.orthodb.org/v10?query=830at3041	WD40-repeat-containing domain
832at3041	Duplicated	TRINITY_DN3515_c0_g1_i1:290-1798	794.5	398	https://www.orthodb.org/v10?query=832at3041	Vacuolar ATP synthase subunit B
832at3041	Duplicated	TRINITY_DN3515_c0_g1_i2:290-1501	700.1	340	https://www.orthodb.org/v10?query=832at3041	Vacuolar ATP synthase subunit B
863at3041	Complete	TRINITY_DN2171_c0_g1_i4:131-3244	751.7	710	https://www.orthodb.org/v10?query=863at3041	chloroplast envelope anion channel-forming Tic110 family
872at3041	Complete	TRINITY_DN1080_c0_g1_i3:199-1866	817.8	460	https://www.orthodb.org/v10?query=872at3041	GroEL-like apical domain superfamily
878at3041	Duplicated	TRINITY_DN2089_c0_g1_i1:220-1716	803.5	433	https://www.orthodb.org/v10?query=878at3041	GMP synthase 
878at3041	Duplicated	TRINITY_DN2089_c0_g1_i2:330-1805	795.4	425	https://www.orthodb.org/v10?query=878at3041	GMP synthase 
879at3041	Duplicated	TRINITY_DN723_c0_g1_i1:596-2269	784.0	438	https://www.orthodb.org/v10?query=879at3041	Methylglyoxal synthase-like domain
879at3041	Duplicated	TRINITY_DN723_c0_g1_i5:596-2413	783.3	438	https://www.orthodb.org/v10?query=879at3041	Methylglyoxal synthase-like domain
879at3041	Duplicated	TRINITY_DN723_c0_g1_i8:596-2260	783.7	438	https://www.orthodb.org/v10?query=879at3041	Methylglyoxal synthase-like domain
884at3041	Complete	TRINITY_DN3145_c0_g1_i2:25-1089	266.7	589	https://www.orthodb.org/v10?query=884at3041	WD40-repeat-containing domain
885at3041	Missing
890at3041	Complete	TRINITY_DN2983_c0_g2_i1:0-1574	582.7	401	https://www.orthodb.org/v10?query=890at3041	RBR-type E3 ubiquitin transferase
891at3041	Duplicated	TRINITY_DN16_c0_g1_i22:74-1492	687.6	368	https://www.orthodb.org/v10?query=891at3041	predicted protein
891at3041	Duplicated	TRINITY_DN16_c0_g1_i2:89-1798	686.7	368	https://www.orthodb.org/v10?query=891at3041	predicted protein
894at3041	Complete	TRINITY_DN311_c0_g1_i1:487-2226	757.7	420	https://www.orthodb.org/v10?query=894at3041	Iron-sulfur cluster assembly protein
897at3041	Complete	TRINITY_DN4171_c0_g1_i1:515-2197	865.3	479	https://www.orthodb.org/v10?query=897at3041	CTP synthase
900at3041	Complete	TRINITY_DN3400_c0_g1_i1:121-1986	866.2	479	https://www.orthodb.org/v10?query=900at3041	2-isopropylmalate synthase
911at3041	Duplicated	TRINITY_DN2665_c0_g1_i1:24-1602	679.0	362	https://www.orthodb.org/v10?query=911at3041	Translation initiation factor 2 gamma subunit
911at3041	Duplicated	TRINITY_DN2665_c0_g1_i2:24-1412	679.0	362	https://www.orthodb.org/v10?query=911at3041	Translation initiation factor 2 gamma subunit
918at3041	Complete	TRINITY_DN8820_c0_g1_i2:214-912	172.4	143	https://www.orthodb.org/v10?query=918at3041	tetratricopeptide repeat-containing protein
919at3041	Duplicated	TRINITY_DN3752_c1_g1_i10:715-1584	789.9	405	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
919at3041	Duplicated	TRINITY_DN3752_c1_g1_i1:58-1841	771.4	409	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
919at3041	Duplicated	TRINITY_DN3752_c1_g1_i6:439-1854	791.1	408	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
919at3041	Duplicated	TRINITY_DN3752_c1_g1_i8:40-1488	791.2	409	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
926at3041	Duplicated	TRINITY_DN2303_c0_g1_i1:240-977	161.9	205	https://www.orthodb.org/v10?query=926at3041	Zinc finger, CTCHY-type
926at3041	Duplicated	TRINITY_DN2303_c0_g1_i3:240-977	161.9	205	https://www.orthodb.org/v10?query=926at3041	Zinc finger, CTCHY-type
928at3041	Complete	TRINITY_DN5842_c0_g1_i2:11-2065	924.0	563	https://www.orthodb.org/v10?query=928at3041	Nucleolar GTP-binding protein 1
930at3041	Complete	TRINITY_DN19127_c0_g1_i1:2-1432	656.9	403	https://www.orthodb.org/v10?query=930at3041	predicted protein
943at3041	Duplicated	TRINITY_DN1905_c0_g1_i2:82-1323	211.6	352	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
943at3041	Duplicated	TRINITY_DN96_c0_g2_i2:441-2084	246.0	404	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
943at3041	Duplicated	TRINITY_DN96_c0_g3_i3:31-1689	244.6	431	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
