# BUSCO version is: 5.3.1 
# The lineage dataset is: chlorophyta_odb10 (Creation date: 2020-08-05, number of genomes: 16, number of BUSCOs: 1519)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
155at3041	Duplicated	TRINITY_DN2264_c0_g1_i1:2-2625	1081.3	591	https://www.orthodb.org/v10?query=155at3041	Serine/threonine-protein phosphatase
155at3041	Duplicated	TRINITY_DN2264_c0_g1_i3:2-2560	1081.4	591	https://www.orthodb.org/v10?query=155at3041	Serine/threonine-protein phosphatase
171at3041	Complete	TRINITY_DN14277_c0_g2_i3:123-2579	1397.2	675	https://www.orthodb.org/v10?query=171at3041	ATPase, AAA-type, conserved site
175at3041	Fragmented	TRINITY_DN14049_c0_g2_i1:1-438	211.7	134	https://www.orthodb.org/v10?query=175at3041	Histone acetyltransferase
179at3041	Complete	TRINITY_DN13898_c0_g1_i1:30-1973	888.2	496	https://www.orthodb.org/v10?query=179at3041	Glycoside hydrolase family 31 protein
187at3041	Duplicated	TRINITY_DN1306_c0_g1_i3:440-3264	1346.9	703	https://www.orthodb.org/v10?query=187at3041	Ribonucleoside-diphosphate reductase
187at3041	Duplicated	TRINITY_DN1306_c0_g1_i5:440-3094	1346.9	703	https://www.orthodb.org/v10?query=187at3041	Ribonucleoside-diphosphate reductase
207at3041	Complete	TRINITY_DN3173_c0_g1_i2:15-2708	1182.3	682	https://www.orthodb.org/v10?query=207at3041	Coatomer subunit gamma
211at3041	Complete	TRINITY_DN28333_c0_g1_i1:0-2492	918.7	582	https://www.orthodb.org/v10?query=211at3041	DNA polymerase
222at3041	Complete	TRINITY_DN41636_c0_g1_i1:421-1452	708.4	319	https://www.orthodb.org/v10?query=222at3041	WD40-repeat-containing domain
226at3041	Duplicated	TRINITY_DN6707_c0_g1_i3:360-2191	455.1	465	https://www.orthodb.org/v10?query=226at3041	Glycine-tRNA ligase, alpha subunit
226at3041	Duplicated	TRINITY_DN6707_c0_g1_i4:360-2165	460.5	465	https://www.orthodb.org/v10?query=226at3041	Glycine-tRNA ligase, alpha subunit
228at3041	Complete	TRINITY_DN67345_c0_g1_i1:224-799	97.4	132	https://www.orthodb.org/v10?query=228at3041	Translational activator GCN1
230at3041	Duplicated	TRINITY_DN1266_c0_g1_i10:9-3188	1389.7	846	https://www.orthodb.org/v10?query=230at3041	Leucyl-tRNA synthetase
230at3041	Duplicated	TRINITY_DN1266_c0_g1_i15:9-2843	1261.4	747	https://www.orthodb.org/v10?query=230at3041	Leucyl-tRNA synthetase
230at3041	Duplicated	TRINITY_DN1266_c0_g1_i7:164-2962	1403.6	814	https://www.orthodb.org/v10?query=230at3041	Leucyl-tRNA synthetase
231at3041	Complete	TRINITY_DN11449_c0_g1_i2:216-2333	1200.8	604	https://www.orthodb.org/v10?query=231at3041	1-deoxy-D-xylulose 5-phosphate synthase
235at3041	Complete	TRINITY_DN28610_c0_g1_i1:117-761	164.4	176	https://www.orthodb.org/v10?query=235at3041	predicted protein
239at3041	Duplicated	TRINITY_DN1069_c0_g1_i3:12-3863	887.9	646	https://www.orthodb.org/v10?query=239at3041	WD40-repeat-containing domain
239at3041	Duplicated	TRINITY_DN1069_c0_g1_i4:12-3785	862.5	646	https://www.orthodb.org/v10?query=239at3041	WD40-repeat-containing domain
239at3041	Duplicated	TRINITY_DN1069_c0_g1_i5:132-3008	804.8	557	https://www.orthodb.org/v10?query=239at3041	WD40-repeat-containing domain
246at3041	Missing
251at3041	Complete	TRINITY_DN3448_c0_g1_i3:49-1899	667.0	505	https://www.orthodb.org/v10?query=251at3041	Importin subunit beta-1
256at3041	Missing
263at3041	Complete	TRINITY_DN8933_c0_g1_i1:141-1664	879.9	464	https://www.orthodb.org/v10?query=263at3041	Coatomer subunit beta
290at3041	Fragmented	TRINITY_DN9647_c0_g1_i1:257-1003	417.2	207	https://www.orthodb.org/v10?query=290at3041	RNA cytidine acetyltransferase
294at3041	Duplicated	TRINITY_DN588_c0_g1_i1:652-2574	951.2	526	https://www.orthodb.org/v10?query=294at3041	Transmembrane 9 superfamily member
294at3041	Duplicated	TRINITY_DN588_c0_g1_i3:652-2645	951.2	526	https://www.orthodb.org/v10?query=294at3041	Transmembrane 9 superfamily member
295at3041	Duplicated	TRINITY_DN353_c0_g1_i10:396-2237	810.9	480	https://www.orthodb.org/v10?query=295at3041	Glutamyl-tRNA synthetase
295at3041	Duplicated	TRINITY_DN353_c0_g1_i7:396-2630	876.0	549	https://www.orthodb.org/v10?query=295at3041	Glutamyl-tRNA synthetase
307at3041	Complete	TRINITY_DN383_c0_g1_i7:3-2711	1118.8	722	https://www.orthodb.org/v10?query=307at3041	26S proteasome non-ATPase regulatory subunit 2 homolog
322at3041	Missing
324at3041	Complete	TRINITY_DN21051_c0_g1_i1:165-740	389.8	188	https://www.orthodb.org/v10?query=324at3041	ATP-dependent helicase, C-terminal
336at3041	Complete	TRINITY_DN4379_c0_g1_i5:40-2355	1169.2	612	https://www.orthodb.org/v10?query=336at3041	Elongation factor G, chloroplastic
345at3041	Missing
346at3041	Missing
363at3041	Complete	TRINITY_DN1230_c0_g1_i4:365-2992	542.0	681	https://www.orthodb.org/v10?query=363at3041	Leucyl-tRNA synthetase
366at3041	Missing
381at3041	Complete	TRINITY_DN5470_c0_g1_i1:106-2277	965.7	565	https://www.orthodb.org/v10?query=381at3041	NADH
388at3041	Missing
391at3041	Fragmented	TRINITY_DN20888_c0_g1_i2:73-630	311.1	170	https://www.orthodb.org/v10?query=391at3041	transcription-coupled DNA repair protein
406at3041	Complete	TRINITY_DN1775_c0_g1_i3:656-2794	1039.2	571	https://www.orthodb.org/v10?query=406at3041	Transketolase
412at3041	Complete	TRINITY_DN1050_c0_g1_i1:643-2559	967.9	509	https://www.orthodb.org/v10?query=412at3041	Succinate dehydrogenase 
415at3041	Complete	TRINITY_DN3156_c0_g1_i1:2-934	387.0	246	https://www.orthodb.org/v10?query=415at3041	flagellar outer dynein arm intermediate chain 2
416at3041	Complete	TRINITY_DN5581_c0_g2_i1:3-782	403.4	218	https://www.orthodb.org/v10?query=416at3041	AMP deaminase
417at3041	Fragmented	TRINITY_DN47157_c0_g1_i1:55-453	168.4	121	https://www.orthodb.org/v10?query=417at3041	transportin
424at3041	Missing
425at3041	Duplicated	TRINITY_DN116_c0_g1_i13:360-2342	90.9	429	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
425at3041	Duplicated	TRINITY_DN116_c0_g1_i19:360-2252	99.2	456	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
425at3041	Duplicated	TRINITY_DN116_c0_g1_i6:360-2252	102.5	456	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
425at3041	Duplicated	TRINITY_DN116_c0_g1_i9:360-2252	102.5	456	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
425at3041	Duplicated	TRINITY_DN6684_c0_g1_i1:325-2013	97.7	486	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
427at3041	Complete	TRINITY_DN8966_c0_g1_i1:1-792	488.7	232	https://www.orthodb.org/v10?query=427at3041	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase, atypical
433at3041	Fragmented	TRINITY_DN15149_c0_g1_i2:1-891	492.9	278	https://www.orthodb.org/v10?query=433at3041	DNA ligase
439at3041	Missing
440at3041	Fragmented	TRINITY_DN5832_c0_g2_i3:0-1394	705.4	426	https://www.orthodb.org/v10?query=440at3041	Importin beta
443at3041	Missing
477at3041	Missing
495at3041	Missing
505at3041	Duplicated	TRINITY_DN4996_c0_g1_i10:37-1878	1053.0	529	https://www.orthodb.org/v10?query=505at3041	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
505at3041	Duplicated	TRINITY_DN4996_c0_g1_i11:142-1950	1050.7	528	https://www.orthodb.org/v10?query=505at3041	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
510at3041	Duplicated	TRINITY_DN1154_c0_g1_i3:91-1611	841.6	447	https://www.orthodb.org/v10?query=510at3041	Importin subunit alpha
510at3041	Duplicated	TRINITY_DN1154_c0_g1_i5:1159-2763	844.0	448	https://www.orthodb.org/v10?query=510at3041	Importin subunit alpha
522at3041	Complete	TRINITY_DN5457_c0_g1_i4:1-1785	786.7	511	https://www.orthodb.org/v10?query=522at3041	Eukaryotic translation initiation factor 3 subunit C
524at3041	Fragmented	TRINITY_DN36028_c0_g1_i1:6-965	412.1	268	https://www.orthodb.org/v10?query=524at3041	Sec1-like protein
534at3041	Fragmented	TRINITY_DN2836_c0_g1_i3:0-272	152.8	84	https://www.orthodb.org/v10?query=534at3041	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
550at3041	Complete	TRINITY_DN656_c0_g1_i2:518-2473	880.5	487	https://www.orthodb.org/v10?query=550at3041	Acetolactate synthase
561at3041	Complete	TRINITY_DN49005_c0_g1_i1:5-1234	684.5	351	https://www.orthodb.org/v10?query=561at3041	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
570at3041	Complete	TRINITY_DN336_c0_g1_i3:1-1737	869.2	490	https://www.orthodb.org/v10?query=570at3041	26S proteasome non-ATPase regulatory subunit 1 homolog
581at3041	Duplicated	TRINITY_DN1579_c0_g1_i3:106-1831	839.7	424	https://www.orthodb.org/v10?query=581at3041	Myo-inositol-1-phosphate synthase
581at3041	Duplicated	TRINITY_DN1579_c0_g1_i4:106-1629	841.4	424	https://www.orthodb.org/v10?query=581at3041	Myo-inositol-1-phosphate synthase
587at3041	Missing
593at3041	Fragmented	TRINITY_DN2482_c0_g1_i1:6-923	308.3	220	https://www.orthodb.org/v10?query=593at3041	predicted protein
594at3041	Missing
599at3041	Missing
617at3041	Fragmented	TRINITY_DN5281_c0_g1_i2:9-779	375.9	208	https://www.orthodb.org/v10?query=617at3041	Glucosamine--fructose-6-phosphateaminotransferase (Isomerizing)
619at3041	Duplicated	TRINITY_DN885_c0_g1_i1:169-1914	742.1	486	https://www.orthodb.org/v10?query=619at3041	Protein phosphatase 2A regulatory subunit
619at3041	Duplicated	TRINITY_DN885_c0_g1_i3:169-1872	730.6	479	https://www.orthodb.org/v10?query=619at3041	Protein phosphatase 2A regulatory subunit
619at3041	Duplicated	TRINITY_DN885_c0_g1_i8:169-1990	742.1	486	https://www.orthodb.org/v10?query=619at3041	Protein phosphatase 2A regulatory subunit
629at3041	Complete	TRINITY_DN10459_c0_g1_i4:2-2290	620.2	534	https://www.orthodb.org/v10?query=629at3041	chloroplast envelope protein translocase family
633at3041	Fragmented	TRINITY_DN17241_c0_g1_i1:102-536	283.8	139	https://www.orthodb.org/v10?query=633at3041	AP-1 complex subunit gamma
635at3041	Missing
639at3041	Missing
643at3041	Missing
652at3041	Missing
676at3041	Fragmented	TRINITY_DN15343_c0_g1_i4:133-1059	615.1	300	https://www.orthodb.org/v10?query=676at3041	FACT complex subunit SPT16
681at3041	Complete	TRINITY_DN9336_c0_g1_i2:160-1587	732.8	398	https://www.orthodb.org/v10?query=681at3041	Type II secretory pathway family
697at3041	Missing
714at3041	Missing
721at3041	Complete	TRINITY_DN2299_c0_g1_i1:597-1967	842.4	387	https://www.orthodb.org/v10?query=721at3041	NADH dehydrogenase 
727at3041	Missing
731at3041	Complete	TRINITY_DN6168_c0_g1_i2:131-2191	924.9	543	https://www.orthodb.org/v10?query=731at3041	Glycyl-tRNA synthetase
733at3041	Complete	TRINITY_DN65352_c0_g1_i1:861-2375	747.2	398	https://www.orthodb.org/v10?query=733at3041	Phospho-2-dehydro-3-deoxyheptonate aldolase
743at3041	Complete	TRINITY_DN57463_c0_g1_i1:135-1442	706.4	380	https://www.orthodb.org/v10?query=743at3041	subunit of mRNA cleavage and polyadenylation specificity factor
761at3041	Complete	TRINITY_DN58434_c0_g1_i1:446-1546	481.9	304	https://www.orthodb.org/v10?query=761at3041	arginyl-tRNA synthetase
763at3041	Complete	TRINITY_DN5071_c0_g2_i1:3-2198	898.4	593	https://www.orthodb.org/v10?query=763at3041	3-hydroxyacyl-CoA dehydrogenase
766at3041	Missing
767at3041	Duplicated	TRINITY_DN7333_c0_g1_i1:0-1781	618.2	471	https://www.orthodb.org/v10?query=767at3041	Importin 7
767at3041	Duplicated	TRINITY_DN7333_c0_g1_i4:0-1841	651.5	497	https://www.orthodb.org/v10?query=767at3041	Importin 7
768at3041	Complete	TRINITY_DN2256_c0_g1_i1:15-1376	745.6	406	https://www.orthodb.org/v10?query=768at3041	Aspartyl-tRNA synthetase
769at3041	Fragmented	TRINITY_DN940_c0_g1_i7:1-729	409.0	224	https://www.orthodb.org/v10?query=769at3041	long-chain acyl-CoA synthetase 7
776at3041	Missing
779at3041	Complete	TRINITY_DN1028_c0_g1_i2:63-1835	907.5	477	https://www.orthodb.org/v10?query=779at3041	Dihydroxy-acid dehydratase
781at3041	Complete	TRINITY_DN57_c0_g1_i1:161-2053	876.8	481	https://www.orthodb.org/v10?query=781at3041	Nitrite/Sulfite reductase ferredoxin-like domain
782at3041	Complete	TRINITY_DN1446_c0_g1_i2:2-1243	518.2	350	https://www.orthodb.org/v10?query=782at3041	Putative inactive serine/threonine-protein kinase scy1
784at3041	Duplicated	TRINITY_DN2471_c0_g1_i2:108-1840	730.3	357	https://www.orthodb.org/v10?query=784at3041	Geranylgeranyl reductase
784at3041	Duplicated	TRINITY_DN2471_c0_g1_i5:108-1271	649.4	320	https://www.orthodb.org/v10?query=784at3041	Geranylgeranyl reductase
784at3041	Duplicated	TRINITY_DN2471_c0_g1_i6:108-1625	730.3	357	https://www.orthodb.org/v10?query=784at3041	Geranylgeranyl reductase
796at3041	Missing
799at3041	Fragmented	TRINITY_DN10958_c0_g1_i1:311-904	241.5	177	https://www.orthodb.org/v10?query=799at3041	component of oligomeric golgi complex 5
803at3041	Duplicated	TRINITY_DN4018_c0_g1_i6:136-1632	703.7	397	https://www.orthodb.org/v10?query=803at3041	Phenylalanyl-tRNA synthetase alphachain
803at3041	Duplicated	TRINITY_DN4018_c0_g1_i8:98-1549	681.8	383	https://www.orthodb.org/v10?query=803at3041	Phenylalanyl-tRNA synthetase alphachain
810at3041	Missing
812at3041	Complete	TRINITY_DN442_c0_g1_i1:943-2601	810.3	433	https://www.orthodb.org/v10?query=812at3041	Ketol-acid reductoisomerase
815at3041	Missing
818at3041	Complete	TRINITY_DN50305_c0_g1_i1:2-1069	361.2	250	https://www.orthodb.org/v10?query=818at3041	Coatomer subunit delta
820at3041	Complete	TRINITY_DN30820_c0_g1_i1:5-1663	721.1	448	https://www.orthodb.org/v10?query=820at3041	phenylalanyl-tRNA synthetase
830at3041	Complete	TRINITY_DN2934_c0_g1_i3:1-1191	651.9	337	https://www.orthodb.org/v10?query=830at3041	WD40-repeat-containing domain
832at3041	Complete	TRINITY_DN15338_c0_g1_i1:195-1703	794.5	398	https://www.orthodb.org/v10?query=832at3041	Vacuolar ATP synthase subunit B
863at3041	Complete	TRINITY_DN2416_c0_g1_i1:135-3248	751.7	710	https://www.orthodb.org/v10?query=863at3041	chloroplast envelope anion channel-forming Tic110 family
872at3041	Complete	TRINITY_DN7354_c0_g1_i1:181-1848	817.8	460	https://www.orthodb.org/v10?query=872at3041	GroEL-like apical domain superfamily
878at3041	Complete	TRINITY_DN3618_c0_g1_i2:630-2126	803.5	433	https://www.orthodb.org/v10?query=878at3041	GMP synthase 
879at3041	Duplicated	TRINITY_DN2984_c0_g1_i1:164-1828	783.7	438	https://www.orthodb.org/v10?query=879at3041	Methylglyoxal synthase-like domain
879at3041	Duplicated	TRINITY_DN2984_c0_g1_i6:164-1981	783.3	438	https://www.orthodb.org/v10?query=879at3041	Methylglyoxal synthase-like domain
884at3041	Complete	TRINITY_DN22748_c0_g1_i1:3-1481	599.3	399	https://www.orthodb.org/v10?query=884at3041	WD40-repeat-containing domain
885at3041	Duplicated	TRINITY_DN1902_c1_g1_i1:451-2907	496.4	507	https://www.orthodb.org/v10?query=885at3041	DNA topoisomerase 2
885at3041	Duplicated	TRINITY_DN1902_c1_g1_i6:451-2906	478.5	507	https://www.orthodb.org/v10?query=885at3041	DNA topoisomerase 2
890at3041	Missing
891at3041	Complete	TRINITY_DN349_c1_g1_i8:1216-2811	668.1	357	https://www.orthodb.org/v10?query=891at3041	predicted protein
894at3041	Complete	TRINITY_DN501_c0_g1_i2:122-1996	757.7	420	https://www.orthodb.org/v10?query=894at3041	Iron-sulfur cluster assembly protein
897at3041	Duplicated	TRINITY_DN144_c0_g1_i14:425-2107	865.3	479	https://www.orthodb.org/v10?query=897at3041	CTP synthase
897at3041	Duplicated	TRINITY_DN144_c0_g1_i21:425-2192	862.8	479	https://www.orthodb.org/v10?query=897at3041	CTP synthase
897at3041	Duplicated	TRINITY_DN144_c0_g1_i2:425-2217	865.3	479	https://www.orthodb.org/v10?query=897at3041	CTP synthase
897at3041	Duplicated	TRINITY_DN144_c0_g1_i5:284-1945	848.2	479	https://www.orthodb.org/v10?query=897at3041	CTP synthase
897at3041	Duplicated	TRINITY_DN144_c0_g1_i8:300-1982	865.3	479	https://www.orthodb.org/v10?query=897at3041	CTP synthase
900at3041	Complete	TRINITY_DN8115_c0_g1_i2:121-1986	866.2	479	https://www.orthodb.org/v10?query=900at3041	2-isopropylmalate synthase
911at3041	Complete	TRINITY_DN58522_c0_g1_i1:0-1322	645.7	350	https://www.orthodb.org/v10?query=911at3041	Translation initiation factor 2 gamma subunit
918at3041	Missing
919at3041	Duplicated	TRINITY_DN1188_c0_g1_i13:439-1854	791.1	408	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
919at3041	Duplicated	TRINITY_DN1188_c0_g1_i15:40-1488	791.2	409	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
919at3041	Duplicated	TRINITY_DN1188_c0_g1_i1:58-2144	771.4	409	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
919at3041	Duplicated	TRINITY_DN1188_c0_g1_i4:40-1660	791.2	409	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
919at3041	Duplicated	TRINITY_DN1188_c0_g1_i6:58-1841	771.4	409	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
926at3041	Fragmented	TRINITY_DN8664_c0_g1_i1:98-503	52.8	90	https://www.orthodb.org/v10?query=926at3041	Zinc finger, CTCHY-type
928at3041	Complete	TRINITY_DN7907_c0_g1_i1:2-1279	755.2	370	https://www.orthodb.org/v10?query=928at3041	Nucleolar GTP-binding protein 1
930at3041	Complete	TRINITY_DN12434_c0_g1_i1:2-1012	487.2	289	https://www.orthodb.org/v10?query=930at3041	predicted protein
943at3041	Complete	TRINITY_DN2109_c0_g1_i1:213-1742	298.2	484	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
948at3041	Fragmented	TRINITY_DN5115_c0_g2_i1:74-505	234.5	123	https://www.orthodb.org/v10?query=948at3041	tRNA-splicing ligase RtcB homolog
957at3041	Fragmented	TRINITY_DN2956_c0_g1_i1:34-504	166.0	118	https://www.orthodb.org/v10?query=957at3041	Imidazole glycerol phosphate synthase hisHF
963at3041	Complete	TRINITY_DN24535_c0_g1_i1:170-595	208.7	130	https://www.orthodb.org/v10?query=963at3041	ATPase, V1 complex, subunit H, C-terminal
965at3041	Duplicated	TRINITY_DN1316_c0_g1_i2:130-2499	827.8	618	https://www.orthodb.org/v10?query=965at3041	Heat shock protein 70
965at3041	Duplicated	TRINITY_DN1316_c0_g1_i6:130-2694	826.2	618	https://www.orthodb.org/v10?query=965at3041	Heat shock protein 70
969at3041	Complete	TRINITY_DN23162_c0_g1_i1:4-1620	767.7	461	https://www.orthodb.org/v10?query=969at3041	GroEL-like apical domain superfamily
988at3041	Fragmented	TRINITY_DN5975_c0_g1_i1:0-863	279.0	210	https://www.orthodb.org/v10?query=988at3041	Spliceosome component, nuclear pre-mRNA splicing factor
992at3041	Missing
1005at3041	Duplicated	TRINITY_DN642_c0_g1_i1:24-1415	311.9	398	https://www.orthodb.org/v10?query=1005at3041	Cysteinyl-tRNA synthetase
1005at3041	Duplicated	TRINITY_DN642_c0_g1_i2:24-1415	311.7	398	https://www.orthodb.org/v10?query=1005at3041	Cysteinyl-tRNA synthetase
1005at3041	Duplicated	TRINITY_DN642_c0_g1_i3:24-1388	311.3	398	https://www.orthodb.org/v10?query=1005at3041	Cysteinyl-tRNA synthetase
1027at3041	Missing
1029at3041	Duplicated	TRINITY_DN1902_c0_g1_i2:142-1359	559.1	352	https://www.orthodb.org/v10?query=1029at3041	Argininosuccinate synthase
1029at3041	Duplicated	TRINITY_DN1902_c0_g1_i3:142-1308	521.4	352	https://www.orthodb.org/v10?query=1029at3041	Argininosuccinate synthase
1029at3041	Duplicated	TRINITY_DN1902_c0_g1_i4:142-1359	555.7	352	https://www.orthodb.org/v10?query=1029at3041	Argininosuccinate synthase
1029at3041	Duplicated	TRINITY_DN2143_c0_g1_i1:23-1066	530.9	311	https://www.orthodb.org/v10?query=1029at3041	Argininosuccinate synthase
1032at3041	Fragmented	TRINITY_DN18445_c0_g1_i1:2-427	349.2	136	https://www.orthodb.org/v10?query=1032at3041	Pre-mRNA-splicing factor CDC5/CEF1
1047at3041	Missing
1056at3041	Duplicated	TRINITY_DN664_c0_g1_i1:913-2462	764.1	424	https://www.orthodb.org/v10?query=1056at3041	6-phosphogluconate dehydrogenase, decarboxylating
1056at3041	Duplicated	TRINITY_DN664_c0_g1_i3:913-2553	763.2	424	https://www.orthodb.org/v10?query=1056at3041	6-phosphogluconate dehydrogenase, decarboxylating
1056at3041	Duplicated	TRINITY_DN664_c0_g1_i4:913-2463	763.8	424	https://www.orthodb.org/v10?query=1056at3041	6-phosphogluconate dehydrogenase, decarboxylating
1057at3041	Duplicated	TRINITY_DN305_c0_g1_i2:140-1804	689.6	398	https://www.orthodb.org/v10?query=1057at3041	Amidophosphoribosyltransferase
1057at3041	Duplicated	TRINITY_DN305_c0_g1_i3:140-1930	723.9	419	https://www.orthodb.org/v10?query=1057at3041	Amidophosphoribosyltransferase
1071at3041	Complete	TRINITY_DN1839_c0_g1_i1:31-1419	769.1	388	https://www.orthodb.org/v10?query=1071at3041	glutamate-1-semialdehyde 2,1-aminomutase
1072at3041	Duplicated	TRINITY_DN20263_c0_g1_i1:105-1476	592.7	375	https://www.orthodb.org/v10?query=1072at3041	Eukaryotic translation initiation factor 3 subunit E
1072at3041	Duplicated	TRINITY_DN20263_c0_g1_i2:105-1388	592.7	375	https://www.orthodb.org/v10?query=1072at3041	Eukaryotic translation initiation factor 3 subunit E
1080at3041	Missing
1084at3041	Duplicated	TRINITY_DN701_c0_g1_i2:859-2016	565.6	281	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1084at3041	Duplicated	TRINITY_DN701_c0_g1_i4:859-2016	565.6	281	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1084at3041	Duplicated	TRINITY_DN701_c0_g1_i7:83-1222	565.7	281	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1084at3041	Duplicated	TRINITY_DN701_c0_g1_i8:859-2016	565.6	281	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1089at3041	Missing
1090at3041	Fragmented	TRINITY_DN41126_c0_g1_i1:13-729	358.9	195	https://www.orthodb.org/v10?query=1090at3041	COP9 signalosome complex subunit 2
1093at3041	Duplicated	TRINITY_DN29181_c0_g1_i1:58-795	467.4	227	https://www.orthodb.org/v10?query=1093at3041	Cleft lip and palate transmembrane protein 1
1093at3041	Duplicated	TRINITY_DN29181_c0_g1_i2:2-892	504.8	267	https://www.orthodb.org/v10?query=1093at3041	Cleft lip and palate transmembrane protein 1
1094at3041	Missing
1103at3041	Complete	TRINITY_DN5225_c1_g6_i2:97-1404	614.0	388	https://www.orthodb.org/v10?query=1103at3041	ATPase, AAA-type, conserved site
1108at3041	Complete	TRINITY_DN202_c0_g1_i2:66-1265	676.6	329	https://www.orthodb.org/v10?query=1108at3041	Eukaryotic initiation factor
1116at3041	Missing
1128at3041	Missing
1133at3041	Missing
1139at3041	Missing
1142at3041	Duplicated	TRINITY_DN2649_c0_g1_i2:90-1307	566.3	324	https://www.orthodb.org/v10?query=1142at3041	Pyridoxal phosphate-dependent transferase
1142at3041	Duplicated	TRINITY_DN2649_c0_g1_i4:27-1346	565.5	324	https://www.orthodb.org/v10?query=1142at3041	Pyridoxal phosphate-dependent transferase
1143at3041	Missing
1148at3041	Duplicated	TRINITY_DN202_c0_g1_i10:626-2551	738.5	344	https://www.orthodb.org/v10?query=1148at3041	Eukaryotic initiation factor 4A-like protein
1148at3041	Duplicated	TRINITY_DN202_c0_g1_i1:626-1906	738.7	344	https://www.orthodb.org/v10?query=1148at3041	Eukaryotic initiation factor 4A-like protein
