# BUSCO version is: 5.3.1 
# The lineage dataset is: chlorophyta_odb10 (Creation date: 2020-08-05, number of genomes: 16, number of BUSCOs: 1519)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
118at3041	Complete	TRINITY_DN45974_c0_g1_i1:3-1193	557.4	351	https://www.orthodb.org/v10?query=118at3041	PIK-related kinase
125at3041	Complete	TRINITY_DN5407_c0_g1_i1:182-3808	1699.2	1060	https://www.orthodb.org/v10?query=125at3041	Nuclear pre-mRNA splicing factor, component of splicing factor 3b
126at3041	Complete	TRINITY_DN4530_c0_g1_i2:2-1828	717.3	447	https://www.orthodb.org/v10?query=126at3041	Kinesin-like calmodulin binding protein
137at3041	Duplicated	TRINITY_DN12863_c0_g1_i1:61-2685	1709.5	827	https://www.orthodb.org/v10?query=137at3041	Splicing factor 3B subunit 1
137at3041	Duplicated	TRINITY_DN12863_c0_g1_i3:1-3045	1742.0	871	https://www.orthodb.org/v10?query=137at3041	Splicing factor 3B subunit 1
142at3041	Duplicated	TRINITY_DN3355_c0_g2_i1:167-2977	1521.5	811	https://www.orthodb.org/v10?query=142at3041	Exportin-1
142at3041	Duplicated	TRINITY_DN3355_c0_g2_i3:1971-5207	1629.2	890	https://www.orthodb.org/v10?query=142at3041	Exportin-1
142at3041	Duplicated	TRINITY_DN3355_c0_g2_i8:1786-5022	1629.2	890	https://www.orthodb.org/v10?query=142at3041	Exportin-1
143at3041	Complete	TRINITY_DN15519_c0_g1_i1:2-1621	878.2	462	https://www.orthodb.org/v10?query=143at3041	Glycine cleavage system P protein
144at3041	Missing
155at3041	Duplicated	TRINITY_DN757_c0_g1_i2:247-2904	1091.5	621	https://www.orthodb.org/v10?query=155at3041	Serine/threonine-protein phosphatase
155at3041	Duplicated	TRINITY_DN757_c0_g1_i9:247-2969	1091.4	621	https://www.orthodb.org/v10?query=155at3041	Serine/threonine-protein phosphatase
171at3041	Complete	TRINITY_DN741_c0_g2_i1:548-3004	1397.2	675	https://www.orthodb.org/v10?query=171at3041	ATPase, AAA-type, conserved site
175at3041	Complete	TRINITY_DN19819_c0_g1_i1:81-860	365.6	201	https://www.orthodb.org/v10?query=175at3041	Histone acetyltransferase
179at3041	Complete	TRINITY_DN12782_c0_g1_i1:4-1545	728.7	422	https://www.orthodb.org/v10?query=179at3041	Glycoside hydrolase family 31 protein
187at3041	Duplicated	TRINITY_DN435_c1_g1_i10:205-2986	1346.9	703	https://www.orthodb.org/v10?query=187at3041	Ribonucleoside-diphosphate reductase
187at3041	Duplicated	TRINITY_DN435_c1_g1_i11:205-2859	1346.9	703	https://www.orthodb.org/v10?query=187at3041	Ribonucleoside-diphosphate reductase
187at3041	Duplicated	TRINITY_DN435_c1_g1_i5:205-3051	1321.8	704	https://www.orthodb.org/v10?query=187at3041	Ribonucleoside-diphosphate reductase
187at3041	Duplicated	TRINITY_DN435_c1_g1_i7:29-2566	1301.8	673	https://www.orthodb.org/v10?query=187at3041	Ribonucleoside-diphosphate reductase
207at3041	Duplicated	TRINITY_DN1100_c0_g1_i2:21-2636	1175.4	678	https://www.orthodb.org/v10?query=207at3041	Coatomer subunit gamma
207at3041	Duplicated	TRINITY_DN1100_c0_g1_i6:21-2714	1182.3	682	https://www.orthodb.org/v10?query=207at3041	Coatomer subunit gamma
211at3041	Fragmented	TRINITY_DN11956_c0_g1_i1:110-769	357.3	192	https://www.orthodb.org/v10?query=211at3041	DNA polymerase
222at3041	Fragmented	TRINITY_DN14702_c0_g1_i1:0-821	550.3	250	https://www.orthodb.org/v10?query=222at3041	WD40-repeat-containing domain
226at3041	Missing
228at3041	Duplicated	TRINITY_DN3394_c0_g1_i3:137-2011	1134.5	591	https://www.orthodb.org/v10?query=228at3041	Translational activator GCN1
228at3041	Duplicated	TRINITY_DN3394_c0_g1_i4:1688-3742	1276.2	653	https://www.orthodb.org/v10?query=228at3041	Translational activator GCN1
230at3041	Duplicated	TRINITY_DN230_c0_g1_i11:226-3492	1437.2	891	https://www.orthodb.org/v10?query=230at3041	Leucyl-tRNA synthetase
230at3041	Duplicated	TRINITY_DN230_c0_g1_i8:320-3586	1437.2	891	https://www.orthodb.org/v10?query=230at3041	Leucyl-tRNA synthetase
230at3041	Duplicated	TRINITY_DN230_c0_g1_i9:121-3042	1307.2	779	https://www.orthodb.org/v10?query=230at3041	Leucyl-tRNA synthetase
231at3041	Complete	TRINITY_DN4339_c0_g1_i1:0-1670	1003.7	480	https://www.orthodb.org/v10?query=231at3041	1-deoxy-D-xylulose 5-phosphate synthase
235at3041	Missing
239at3041	Complete	TRINITY_DN766_c0_g1_i4:26-3877	887.9	646	https://www.orthodb.org/v10?query=239at3041	WD40-repeat-containing domain
246at3041	Missing
251at3041	Complete	TRINITY_DN3100_c0_g1_i3:2-2467	853.1	649	https://www.orthodb.org/v10?query=251at3041	Importin subunit beta-1
256at3041	Missing
263at3041	Complete	TRINITY_DN148_c0_g1_i7:130-3057	1322.8	765	https://www.orthodb.org/v10?query=263at3041	Coatomer subunit beta
290at3041	Fragmented	TRINITY_DN53508_c0_g1_i1:644-1390	417.2	207	https://www.orthodb.org/v10?query=290at3041	RNA cytidine acetyltransferase
294at3041	Duplicated	TRINITY_DN479_c0_g1_i1:685-2607	951.2	526	https://www.orthodb.org/v10?query=294at3041	Transmembrane 9 superfamily member
294at3041	Duplicated	TRINITY_DN479_c0_g1_i6:685-2666	950.1	526	https://www.orthodb.org/v10?query=294at3041	Transmembrane 9 superfamily member
295at3041	Duplicated	TRINITY_DN320_c0_g1_i10:174-2851	876.0	549	https://www.orthodb.org/v10?query=295at3041	Glutamyl-tRNA synthetase
295at3041	Duplicated	TRINITY_DN320_c0_g1_i4:174-2408	876.0	549	https://www.orthodb.org/v10?query=295at3041	Glutamyl-tRNA synthetase
295at3041	Duplicated	TRINITY_DN320_c0_g1_i7:2-3109	811.6	480	https://www.orthodb.org/v10?query=295at3041	Glutamyl-tRNA synthetase
307at3041	Complete	TRINITY_DN2332_c0_g1_i3:7-1737	632.5	424	https://www.orthodb.org/v10?query=307at3041	26S proteasome non-ATPase regulatory subunit 2 homolog
322at3041	Fragmented	TRINITY_DN1509_c0_g1_i1:106-972	476.6	262	https://www.orthodb.org/v10?query=322at3041	Ribosome biogenesis protein BMS1
324at3041	Fragmented	TRINITY_DN20874_c0_g1_i1:2-415	279.8	125	https://www.orthodb.org/v10?query=324at3041	ATP-dependent helicase, C-terminal
336at3041	Duplicated	TRINITY_DN963_c0_g1_i1:304-2619	1169.2	612	https://www.orthodb.org/v10?query=336at3041	Elongation factor G, chloroplastic
336at3041	Duplicated	TRINITY_DN963_c0_g1_i4:304-2451	1169.7	612	https://www.orthodb.org/v10?query=336at3041	Elongation factor G, chloroplastic
345at3041	Complete	TRINITY_DN3533_c0_g4_i2:216-1793	1049.9	502	https://www.orthodb.org/v10?query=345at3041	Membrane AAA-metalloprotease
346at3041	Missing
363at3041	Missing
366at3041	Duplicated	TRINITY_DN1256_c0_g1_i2:300-2294	596.1	440	https://www.orthodb.org/v10?query=366at3041	predicted protein
366at3041	Duplicated	TRINITY_DN1256_c0_g1_i7:300-2384	589.1	440	https://www.orthodb.org/v10?query=366at3041	predicted protein
366at3041	Duplicated	TRINITY_DN1256_c0_g1_i8:300-2372	595.8	440	https://www.orthodb.org/v10?query=366at3041	predicted protein
381at3041	Complete	TRINITY_DN5369_c0_g1_i1:109-2280	965.7	565	https://www.orthodb.org/v10?query=381at3041	NADH
388at3041	Missing
391at3041	Complete	TRINITY_DN790_c0_g1_i1:2-1573	695.8	428	https://www.orthodb.org/v10?query=391at3041	transcription-coupled DNA repair protein
406at3041	Complete	TRINITY_DN1252_c0_g1_i3:655-2793	1039.2	571	https://www.orthodb.org/v10?query=406at3041	Transketolase
412at3041	Complete	TRINITY_DN101_c0_g2_i2:641-2557	967.9	509	https://www.orthodb.org/v10?query=412at3041	Succinate dehydrogenase 
415at3041	Complete	TRINITY_DN24521_c0_g1_i1:8-1663	691.4	428	https://www.orthodb.org/v10?query=415at3041	flagellar outer dynein arm intermediate chain 2
416at3041	Complete	TRINITY_DN2372_c0_g2_i2:2-1885	746.4	382	https://www.orthodb.org/v10?query=416at3041	AMP deaminase
417at3041	Missing
424at3041	Missing
425at3041	Duplicated	TRINITY_DN515_c0_g1_i2:1364-3289	102.8	395	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
425at3041	Duplicated	TRINITY_DN515_c0_g1_i5:1208-3133	102.8	395	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
425at3041	Duplicated	TRINITY_DN515_c0_g1_i9:1329-3002	89.7	337	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
425at3041	Duplicated	TRINITY_DN53261_c0_g1_i1:171-1859	97.7	486	https://www.orthodb.org/v10?query=425at3041	Cation-transporting ATPase
427at3041	Fragmented	TRINITY_DN31977_c0_g1_i1:0-521	317.6	155	https://www.orthodb.org/v10?query=427at3041	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase, atypical
433at3041	Fragmented	TRINITY_DN12353_c0_g1_i1:2-721	418.5	225	https://www.orthodb.org/v10?query=433at3041	DNA ligase
439at3041	Missing
440at3041	Complete	TRINITY_DN5669_c0_g1_i2:3-2555	928.7	713	https://www.orthodb.org/v10?query=440at3041	Importin beta
443at3041	Missing
477at3041	Missing
495at3041	Fragmented	TRINITY_DN1712_c0_g1_i1:1-477	161.4	123	https://www.orthodb.org/v10?query=495at3041	Pre-mRNA-processing factor 6
505at3041	Complete	TRINITY_DN2514_c0_g2_i1:137-1807	960.7	483	https://www.orthodb.org/v10?query=505at3041	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
510at3041	Duplicated	TRINITY_DN827_c0_g1_i5:1199-2803	844.0	448	https://www.orthodb.org/v10?query=510at3041	Importin subunit alpha
510at3041	Duplicated	TRINITY_DN827_c0_g1_i6:1199-2953	841.0	446	https://www.orthodb.org/v10?query=510at3041	Importin subunit alpha
510at3041	Duplicated	TRINITY_DN827_c0_g1_i9:1199-2943	844.0	448	https://www.orthodb.org/v10?query=510at3041	Importin subunit alpha
522at3041	Duplicated	TRINITY_DN670_c0_g1_i1:1-2487	938.2	718	https://www.orthodb.org/v10?query=522at3041	Eukaryotic translation initiation factor 3 subunit C
522at3041	Duplicated	TRINITY_DN670_c0_g1_i2:1-2316	906.8	656	https://www.orthodb.org/v10?query=522at3041	Eukaryotic translation initiation factor 3 subunit C
522at3041	Duplicated	TRINITY_DN670_c0_g1_i5:1-2490	939.6	719	https://www.orthodb.org/v10?query=522at3041	Eukaryotic translation initiation factor 3 subunit C
524at3041	Missing
534at3041	Missing
550at3041	Complete	TRINITY_DN3970_c1_g1_i1:252-2207	880.5	487	https://www.orthodb.org/v10?query=550at3041	Acetolactate synthase
561at3041	Complete	TRINITY_DN19510_c0_g1_i1:246-2099	1017.3	525	https://www.orthodb.org/v10?query=561at3041	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
570at3041	Complete	TRINITY_DN968_c0_g1_i7:5-1732	869.1	490	https://www.orthodb.org/v10?query=570at3041	26S proteasome non-ATPase regulatory subunit 1 homolog
581at3041	Duplicated	TRINITY_DN1129_c0_g1_i2:651-2281	841.4	424	https://www.orthodb.org/v10?query=581at3041	Myo-inositol-1-phosphate synthase
581at3041	Duplicated	TRINITY_DN1129_c0_g1_i3:651-2520	841.4	424	https://www.orthodb.org/v10?query=581at3041	Myo-inositol-1-phosphate synthase
581at3041	Duplicated	TRINITY_DN1129_c0_g1_i4:651-2174	841.4	424	https://www.orthodb.org/v10?query=581at3041	Myo-inositol-1-phosphate synthase
587at3041	Complete	TRINITY_DN12974_c0_g1_i1:0-1481	612.5	425	https://www.orthodb.org/v10?query=587at3041	cellular apoptosis susceptibility protein
593at3041	Missing
594at3041	Missing
599at3041	Fragmented	TRINITY_DN19457_c0_g1_i1:2-958	361.1	227	https://www.orthodb.org/v10?query=599at3041	Starch synthase, chloroplastic/amyloplastic
617at3041	Missing
619at3041	Duplicated	TRINITY_DN1079_c0_g1_i1:1351-3054	730.6	479	https://www.orthodb.org/v10?query=619at3041	Protein phosphatase 2A regulatory subunit
619at3041	Duplicated	TRINITY_DN1079_c0_g1_i5:1351-3096	742.1	486	https://www.orthodb.org/v10?query=619at3041	Protein phosphatase 2A regulatory subunit
629at3041	Complete	TRINITY_DN39393_c0_g1_i1:8-2056	524.3	458	https://www.orthodb.org/v10?query=629at3041	chloroplast envelope protein translocase family
633at3041	Fragmented	TRINITY_DN38179_c0_g1_i1:122-655	335.5	165	https://www.orthodb.org/v10?query=633at3041	AP-1 complex subunit gamma
635at3041	Complete	TRINITY_DN49661_c0_g1_i1:173-1033	376.1	247	https://www.orthodb.org/v10?query=635at3041	DNA-directed RNA polymerase
639at3041	Missing
643at3041	Missing
652at3041	Missing
676at3041	Fragmented	TRINITY_DN3177_c0_g1_i6:125-1426	772.6	405	https://www.orthodb.org/v10?query=676at3041	FACT complex subunit SPT16
681at3041	Complete	TRINITY_DN2179_c0_g1_i2:162-1589	732.8	398	https://www.orthodb.org/v10?query=681at3041	Type II secretory pathway family
697at3041	Missing
714at3041	Fragmented	TRINITY_DN56819_c0_g1_i1:310-717	196.8	110	https://www.orthodb.org/v10?query=714at3041	predicted protein
721at3041	Complete	TRINITY_DN682_c0_g1_i1:219-1589	842.4	387	https://www.orthodb.org/v10?query=721at3041	NADH dehydrogenase 
727at3041	Missing
731at3041	Complete	TRINITY_DN4600_c0_g1_i1:131-2191	924.9	543	https://www.orthodb.org/v10?query=731at3041	Glycyl-tRNA synthetase
733at3041	Complete	TRINITY_DN23962_c0_g1_i1:775-2289	747.2	398	https://www.orthodb.org/v10?query=733at3041	Phospho-2-dehydro-3-deoxyheptonate aldolase
743at3041	Duplicated	TRINITY_DN8876_c0_g1_i2:134-1441	706.4	380	https://www.orthodb.org/v10?query=743at3041	subunit of mRNA cleavage and polyadenylation specificity factor
743at3041	Duplicated	TRINITY_DN8876_c0_g1_i4:134-1888	780.1	471	https://www.orthodb.org/v10?query=743at3041	subunit of mRNA cleavage and polyadenylation specificity factor
761at3041	Complete	TRINITY_DN5416_c0_g1_i2:452-1576	498.2	320	https://www.orthodb.org/v10?query=761at3041	arginyl-tRNA synthetase
763at3041	Complete	TRINITY_DN231_c0_g3_i1:7-2202	896.3	593	https://www.orthodb.org/v10?query=763at3041	3-hydroxyacyl-CoA dehydrogenase
766at3041	Missing
767at3041	Duplicated	TRINITY_DN8514_c0_g1_i1:70-2808	972.1	756	https://www.orthodb.org/v10?query=767at3041	Importin 7
767at3041	Duplicated	TRINITY_DN8514_c0_g1_i2:70-2811	972.2	756	https://www.orthodb.org/v10?query=767at3041	Importin 7
768at3041	Complete	TRINITY_DN5118_c0_g1_i1:7-1620	781.0	455	https://www.orthodb.org/v10?query=768at3041	Aspartyl-tRNA synthetase
769at3041	Duplicated	TRINITY_DN307_c0_g1_i3:122-1750	808.1	478	https://www.orthodb.org/v10?query=769at3041	long-chain acyl-CoA synthetase 7
769at3041	Duplicated	TRINITY_DN307_c0_g1_i4:122-2197	851.1	512	https://www.orthodb.org/v10?query=769at3041	long-chain acyl-CoA synthetase 7
776at3041	Missing
779at3041	Duplicated	TRINITY_DN2054_c0_g1_i1:910-2907	906.0	477	https://www.orthodb.org/v10?query=779at3041	Dihydroxy-acid dehydratase
779at3041	Duplicated	TRINITY_DN2054_c0_g1_i2:910-2682	907.5	477	https://www.orthodb.org/v10?query=779at3041	Dihydroxy-acid dehydratase
781at3041	Complete	TRINITY_DN111_c0_g1_i1:781-2673	876.8	481	https://www.orthodb.org/v10?query=781at3041	Nitrite/Sulfite reductase ferredoxin-like domain
782at3041	Fragmented	TRINITY_DN35294_c0_g1_i1:195-602	218.2	126	https://www.orthodb.org/v10?query=782at3041	Putative inactive serine/threonine-protein kinase scy1
784at3041	Fragmented	TRINITY_DN24239_c0_g1_i1:74-676	368.7	179	https://www.orthodb.org/v10?query=784at3041	Geranylgeranyl reductase
796at3041	Missing
799at3041	Fragmented	TRINITY_DN32267_c0_g1_i1:152-796	240.8	177	https://www.orthodb.org/v10?query=799at3041	component of oligomeric golgi complex 5
803at3041	Complete	TRINITY_DN597_c0_g1_i1:163-1659	703.7	397	https://www.orthodb.org/v10?query=803at3041	Phenylalanyl-tRNA synthetase alphachain
810at3041	Complete	TRINITY_DN4144_c0_g1_i3:94-1773	675.7	404	https://www.orthodb.org/v10?query=810at3041	Cytochrome P450
812at3041	Duplicated	TRINITY_DN472_c0_g1_i1:1548-3206	810.3	433	https://www.orthodb.org/v10?query=812at3041	Ketol-acid reductoisomerase
812at3041	Duplicated	TRINITY_DN472_c0_g1_i2:1548-3450	803.0	433	https://www.orthodb.org/v10?query=812at3041	Ketol-acid reductoisomerase
815at3041	Missing
818at3041	Complete	TRINITY_DN1462_c0_g1_i1:100-1635	679.7	401	https://www.orthodb.org/v10?query=818at3041	Coatomer subunit delta
820at3041	Complete	TRINITY_DN1822_c0_g1_i1:12-1670	721.1	448	https://www.orthodb.org/v10?query=820at3041	phenylalanyl-tRNA synthetase
830at3041	Complete	TRINITY_DN23601_c0_g1_i1:0-1241	678.4	349	https://www.orthodb.org/v10?query=830at3041	WD40-repeat-containing domain
832at3041	Complete	TRINITY_DN54898_c0_g1_i1:108-1616	794.5	398	https://www.orthodb.org/v10?query=832at3041	Vacuolar ATP synthase subunit B
863at3041	Complete	TRINITY_DN19116_c0_g1_i2:125-3238	751.7	710	https://www.orthodb.org/v10?query=863at3041	chloroplast envelope anion channel-forming Tic110 family
872at3041	Complete	TRINITY_DN9958_c0_g1_i1:190-1857	817.8	460	https://www.orthodb.org/v10?query=872at3041	GroEL-like apical domain superfamily
878at3041	Complete	TRINITY_DN3050_c0_g1_i1:688-2184	803.5	433	https://www.orthodb.org/v10?query=878at3041	GMP synthase 
879at3041	Duplicated	TRINITY_DN1966_c0_g1_i2:220-2107	783.3	438	https://www.orthodb.org/v10?query=879at3041	Methylglyoxal synthase-like domain
879at3041	Duplicated	TRINITY_DN1966_c0_g1_i3:514-2331	783.3	438	https://www.orthodb.org/v10?query=879at3041	Methylglyoxal synthase-like domain
879at3041	Duplicated	TRINITY_DN1966_c0_g1_i4:577-2394	783.3	438	https://www.orthodb.org/v10?query=879at3041	Methylglyoxal synthase-like domain
884at3041	Complete	TRINITY_DN5213_c0_g1_i1:20-1561	632.8	430	https://www.orthodb.org/v10?query=884at3041	WD40-repeat-containing domain
885at3041	Missing
890at3041	Missing
891at3041	Duplicated	TRINITY_DN3125_c0_g1_i16:4-1713	686.7	368	https://www.orthodb.org/v10?query=891at3041	predicted protein
891at3041	Duplicated	TRINITY_DN3125_c0_g1_i7:4-1422	687.6	368	https://www.orthodb.org/v10?query=891at3041	predicted protein
894at3041	Complete	TRINITY_DN190_c0_g1_i1:229-1968	757.7	420	https://www.orthodb.org/v10?query=894at3041	Iron-sulfur cluster assembly protein
897at3041	Duplicated	TRINITY_DN88_c0_g1_i16:505-2187	865.3	479	https://www.orthodb.org/v10?query=897at3041	CTP synthase
897at3041	Duplicated	TRINITY_DN88_c0_g1_i2:505-2112	799.2	479	https://www.orthodb.org/v10?query=897at3041	CTP synthase
897at3041	Duplicated	TRINITY_DN88_c0_g1_i4:505-2272	862.8	479	https://www.orthodb.org/v10?query=897at3041	CTP synthase
900at3041	Complete	TRINITY_DN55699_c0_g1_i1:44-1909	866.2	479	https://www.orthodb.org/v10?query=900at3041	2-isopropylmalate synthase
911at3041	Complete	TRINITY_DN19732_c0_g1_i1:5-1393	679.0	362	https://www.orthodb.org/v10?query=911at3041	Translation initiation factor 2 gamma subunit
918at3041	Complete	TRINITY_DN13051_c0_g1_i1:229-927	172.4	143	https://www.orthodb.org/v10?query=918at3041	tetratricopeptide repeat-containing protein
919at3041	Duplicated	TRINITY_DN1177_c0_g1_i2:386-1801	791.1	408	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
919at3041	Duplicated	TRINITY_DN1177_c0_g1_i4:40-1488	791.2	409	https://www.orthodb.org/v10?query=919at3041	Adenosylhomocysteinase
926at3041	Fragmented	TRINITY_DN4964_c0_g1_i2:321-710	164.2	123	https://www.orthodb.org/v10?query=926at3041	Zinc finger, CTCHY-type
928at3041	Complete	TRINITY_DN4083_c0_g2_i1:214-2268	924.0	563	https://www.orthodb.org/v10?query=928at3041	Nucleolar GTP-binding protein 1
930at3041	Complete	TRINITY_DN56337_c0_g1_i1:11-478	231.7	132	https://www.orthodb.org/v10?query=930at3041	predicted protein
943at3041	Duplicated	TRINITY_DN129_c1_g1_i11:15-1586	232.3	376	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
943at3041	Duplicated	TRINITY_DN129_c1_g1_i15:22-1686	240.7	440	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
943at3041	Duplicated	TRINITY_DN129_c1_g1_i18:22-1365	220.6	360	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
943at3041	Duplicated	TRINITY_DN129_c1_g1_i3:442-2085	246.0	404	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
943at3041	Duplicated	TRINITY_DN129_c1_g1_i5:442-2085	246.0	404	https://www.orthodb.org/v10?query=943at3041	ABC transporter F family member 5
948at3041	Complete	TRINITY_DN488_c0_g1_i1:323-1663	724.9	394	https://www.orthodb.org/v10?query=948at3041	tRNA-splicing ligase RtcB homolog
957at3041	Complete	TRINITY_DN4336_c0_g1_i1:29-985	526.7	278	https://www.orthodb.org/v10?query=957at3041	Imidazole glycerol phosphate synthase hisHF
963at3041	Complete	TRINITY_DN4281_c0_g1_i3:98-1516	495.6	371	https://www.orthodb.org/v10?query=963at3041	ATPase, V1 complex, subunit H, C-terminal
965at3041	Complete	TRINITY_DN304_c0_g1_i1:12-2381	827.8	618	https://www.orthodb.org/v10?query=965at3041	Heat shock protein 70
969at3041	Complete	TRINITY_DN24307_c0_g1_i1:124-1722	762.2	459	https://www.orthodb.org/v10?query=969at3041	GroEL-like apical domain superfamily
988at3041	Fragmented	TRINITY_DN2593_c0_g1_i1:473-1312	278.1	210	https://www.orthodb.org/v10?query=988at3041	Spliceosome component, nuclear pre-mRNA splicing factor
992at3041	Fragmented	TRINITY_DN1816_c0_g1_i1:0-899	530.0	247	https://www.orthodb.org/v10?query=992at3041	ATPase, AAA-type, conserved site
1005at3041	Complete	TRINITY_DN8859_c0_g1_i2:13-1749	586.4	365	https://www.orthodb.org/v10?query=1005at3041	Cysteinyl-tRNA synthetase
1027at3041	Complete	TRINITY_DN20116_c0_g1_i1:1-642	413.0	191	https://www.orthodb.org/v10?query=1027at3041	Phosphatidylinositol 3-kinase
1029at3041	Complete	TRINITY_DN53992_c0_g1_i1:417-1733	665.7	354	https://www.orthodb.org/v10?query=1029at3041	Argininosuccinate synthase
1032at3041	Fragmented	TRINITY_DN46444_c0_g1_i1:1-426	349.2	136	https://www.orthodb.org/v10?query=1032at3041	Pre-mRNA-splicing factor CDC5/CEF1
1047at3041	Missing
1056at3041	Duplicated	TRINITY_DN426_c0_g1_i1:1171-2811	763.2	424	https://www.orthodb.org/v10?query=1056at3041	6-phosphogluconate dehydrogenase, decarboxylating
1056at3041	Duplicated	TRINITY_DN426_c0_g1_i2:1171-2721	763.8	424	https://www.orthodb.org/v10?query=1056at3041	6-phosphogluconate dehydrogenase, decarboxylating
1056at3041	Duplicated	TRINITY_DN426_c0_g1_i3:1171-2792	763.8	424	https://www.orthodb.org/v10?query=1056at3041	6-phosphogluconate dehydrogenase, decarboxylating
1057at3041	Complete	TRINITY_DN1450_c0_g1_i2:108-1898	723.9	419	https://www.orthodb.org/v10?query=1057at3041	Amidophosphoribosyltransferase
1071at3041	Complete	TRINITY_DN2950_c0_g1_i1:709-2097	769.1	388	https://www.orthodb.org/v10?query=1071at3041	glutamate-1-semialdehyde 2,1-aminomutase
1072at3041	Duplicated	TRINITY_DN2577_c0_g1_i1:225-1508	592.7	375	https://www.orthodb.org/v10?query=1072at3041	Eukaryotic translation initiation factor 3 subunit E
1072at3041	Duplicated	TRINITY_DN2577_c0_g1_i2:225-1596	592.7	375	https://www.orthodb.org/v10?query=1072at3041	Eukaryotic translation initiation factor 3 subunit E
1080at3041	Missing
1084at3041	Duplicated	TRINITY_DN114_c0_g1_i1:395-1552	565.6	281	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1084at3041	Duplicated	TRINITY_DN114_c0_g1_i3:317-1474	565.6	281	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1084at3041	Duplicated	TRINITY_DN114_c0_g1_i4:317-1456	565.7	281	https://www.orthodb.org/v10?query=1084at3041	Glycogen synthase kinase 3
1089at3041	Fragmented	TRINITY_DN5450_c0_g1_i3:2-670	292.3	193	https://www.orthodb.org/v10?query=1089at3041	Non-discriminatory gln-glu-trna synthetase
1090at3041	Duplicated	TRINITY_DN37957_c0_g1_i1:1-858	423.4	245	https://www.orthodb.org/v10?query=1090at3041	COP9 signalosome complex subunit 2
1090at3041	Duplicated	TRINITY_DN37957_c0_g1_i2:1-957	489.3	279	https://www.orthodb.org/v10?query=1090at3041	COP9 signalosome complex subunit 2
1093at3041	Duplicated	TRINITY_DN5886_c0_g1_i2:211-1674	556.2	345	https://www.orthodb.org/v10?query=1093at3041	Cleft lip and palate transmembrane protein 1
1093at3041	Duplicated	TRINITY_DN5886_c0_g1_i3:50-1786	554.5	379	https://www.orthodb.org/v10?query=1093at3041	Cleft lip and palate transmembrane protein 1
1094at3041	Missing
1103at3041	Missing
